p_error,p_wrong,sandwich_coverage,bootstrap_coverage
0.047328166861552744,0.1489098100340925,TRUE,TRUE
0.10211469798814506,0.02283183995168656,TRUE,TRUE
0.002942490507848561,0.12150345715926959,TRUE,TRUE
0.01982850636122748,0.10778233538148925,TRUE,TRUE
0.13485850231954827,0.03694547336781397,TRUE,TRUE
0.14960095819551497,0.12556304158642886,FALSE,FALSE
0.04254092462360859,0.09578240413684398,TRUE,TRUE
0.014760387875139712,0.11844875399256125,TRUE,TRUE
0.025663094187621027,0.14840884313452987,FALSE,FALSE
0.09619929740438238,0.03537376052699983,TRUE,TRUE
0.08300859803566708,0.01613347961101681,TRUE,TRUE
0.01947749820537865,0.1498580662650056,TRUE,TRUE
0.045222365157678725,0.03840612305793911,TRUE,TRUE
0.07799115835223347,0.10621365242404864,TRUE,TRUE
0.13897261651000006,0.009185929619707166,TRUE,TRUE
0.002676622476428747,0.0024525836342945695,TRUE,TRUE
0.027975471946410833,0.07968425547005609,TRUE,TRUE
0.034912812430411576,0.13841934513766319,TRUE,TRUE
0.03480287482962012,0.014296580501832067,TRUE,TRUE
0.03110164627432823,0.11396497883833945,TRUE,TRUE
0.13760813588742166,0.034202586917672306,FALSE,FALSE
0.027106873516459018,0.11840338547481223,TRUE,TRUE
0.1055459530558437,0.14540834524668753,TRUE,TRUE
0.10449246175121515,0.08064741902053356,TRUE,TRUE
0.12043096795678138,0.10813851702259854,FALSE,FALSE
0.070489988301415,0.0898900946136564,FALSE,FALSE
0.1452371845836751,0.09232040445785969,TRUE,TRUE
0.11695815887069329,0.042836662509944286,TRUE,TRUE
0.09241041663335636,0.09371496556559578,TRUE,TRUE
0.1369895135750994,0.028987301245797424,TRUE,TRUE
0.08130283383652567,0.08805974348215385,TRUE,TRUE
0.06409305460983887,0.05962578653125092,FALSE,FALSE
0.08669396362965927,0.09509552976815029,TRUE,TRUE
0.0035679974360391495,0.10391960714478045,TRUE,TRUE
0.08629658528370783,0.120415010524448,TRUE,TRUE
0.08089927226537838,0.14056300258962437,TRUE,FALSE
0.040072315139696,0.12727750480407848,TRUE,TRUE
0.022825794504024086,0.1082974330172874,TRUE,TRUE
0.05002980229910463,0.08703936499077826,TRUE,TRUE
0.12386994551634416,0.07587441093055532,TRUE,TRUE
0.11359739428153261,0.10741100369486957,TRUE,TRUE
0.10657119713723659,0.06705922818509862,FALSE,FALSE
0.00929976445622742,0.08596668890677392,TRUE,TRUE
0.0827559795929119,0.05317115939687937,TRUE,TRUE
0.08447174179600551,0.14942623801762236,FALSE,FALSE
0.07754670797148719,0.06548044831724838,TRUE,TRUE
0.09603750327369198,0.02678735082736239,FALSE,TRUE
0.1233286668662913,0.10751153987366706,TRUE,TRUE
0.04376925603719428,0.09693010300397872,TRUE,TRUE
0.09475516900420189,0.0777600848232396,FALSE,FALSE
0.07342469121795148,0.0055294606019742785,TRUE,TRUE
0.12593391806585713,0.058107815519906576,TRUE,TRUE
0.030811211792752147,0.08323280462063849,TRUE,TRUE
0.09930295427329838,0.1147304083337076,TRUE,TRUE
0.14443080711644143,0.05210792482830584,TRUE,TRUE
0.10930411624722182,0.11678198726149275,FALSE,FALSE
0.009985813172534108,0.0053529272787272925,TRUE,TRUE
0.03526147777447477,0.10668366589816287,FALSE,FALSE
0.14626414730446413,0.11434322409331799,TRUE,TRUE
0.07300161039456725,0.12152427902910858,TRUE,TRUE
0.04503587472718209,0.052312561974395065,TRUE,TRUE
0.06537294978043064,0.11768270867178215,TRUE,TRUE
0.012820787611417472,0.010015811969060451,TRUE,TRUE
0.0021764697739854455,0.013799149089027195,TRUE,TRUE
0.0800545040750876,0.020397693710401652,TRUE,TRUE
0.020282086939550935,0.06653602231526747,TRUE,TRUE
0.14561987982597202,0.14298765265848487,TRUE,TRUE
0.11358552728779614,0.1377724679536186,TRUE,TRUE
0.12396855155238881,0.09431475929450243,TRUE,TRUE
0.08535435616504401,0.0786365121253766,TRUE,TRUE
0.048572088265791534,0.0010546025005169213,FALSE,FALSE
0.14844265101710333,0.14591403475496917,TRUE,TRUE
0.09173117384780198,0.1070294615579769,TRUE,TRUE
0.07612484138226136,0.022697114862967282,TRUE,TRUE
0.03925187598215416,0.11981482270639389,TRUE,TRUE
0.0707879520370625,0.09700679602101445,TRUE,TRUE
0.013978177041281015,0.13668629449093714,TRUE,TRUE
0.11230227104388177,0.11487560695968568,TRUE,TRUE
0.11192114597652107,0.09099621896166354,TRUE,TRUE
0.04728827333310619,0.014100613526534288,TRUE,TRUE
0.010216782556381076,0.05885834904620424,TRUE,TRUE
0.11020703664980828,0.05110000247368589,TRUE,TRUE
0.026677217055112123,0.017504606558941305,TRUE,TRUE
0.08237208448117599,0.10240711035439744,TRUE,TRUE
0.05544453151524067,0.05935978107154369,TRUE,TRUE
0.08878173264674842,0.10466611851006746,TRUE,TRUE
0.06871871572220697,0.059261083113960916,TRUE,TRUE
0.018112576764542608,0.12233750660670921,TRUE,TRUE
0.10931850109482184,0.09644497283734381,TRUE,TRUE
0.12598180056083946,0.020471725368406624,FALSE,TRUE
0.042610589484684165,0.1269433743087575,TRUE,TRUE
0.07421877617016434,0.08117243768647313,TRUE,TRUE
0.05518918336601928,0.109601057425607,TRUE,TRUE
0.0522239075275138,0.11437380777206271,TRUE,TRUE
0.13308947158511727,0.07423057694686576,TRUE,TRUE
0.04510997550096363,0.07729261270724237,TRUE,TRUE
0.06751565131125971,0.05393631337210536,TRUE,TRUE
0.02209909432567656,0.11010742597281932,TRUE,TRUE
0.019162319612223654,0.14493770697154104,TRUE,TRUE
0.13332293713465332,0.11029280293732881,FALSE,TRUE
0.12397405081428586,0.14395788634428755,TRUE,TRUE
0.13406229405663908,0.0675223431782797,TRUE,TRUE
0.08287401463603601,0.07002368601970374,TRUE,TRUE
0.08434637786122039,0.030333446525037288,TRUE,TRUE
0.013585280848201363,0.041091503261122854,TRUE,TRUE
0.11781406664522365,0.011974845151416957,FALSE,TRUE
0.0728215113398619,0.01115096602588892,TRUE,TRUE
0.03616916346363723,0.06367197688668966,TRUE,TRUE
0.09459936807397752,0.09931742241606116,TRUE,TRUE
0.10884772958233953,0.11590184670640155,TRUE,TRUE
0.14319563296157867,0.03661182301584631,TRUE,TRUE
0.1426126280101016,0.035017636022530496,TRUE,TRUE
0.05480739724589512,0.10187188616255298,TRUE,TRUE
0.12742121634073555,0.023010523722041397,TRUE,TRUE
0.14846577539574354,0.1188180209021084,TRUE,TRUE
0.03345556757412851,0.14126734865130855,TRUE,TRUE
0.10436946724075824,0.0133419519639574,TRUE,TRUE
0.14175996078411116,0.1228806342347525,FALSE,FALSE
0.05764649460325017,0.12363238170510157,FALSE,FALSE
0.0275286708609201,0.08680664078565314,TRUE,TRUE
0.04732487399596721,0.03267737296409905,FALSE,FALSE
0.013462210656143725,0.02850068276748061,TRUE,TRUE
0.1435150553821586,0.019389944127760825,TRUE,TRUE
0.13750310784671455,0.11610914231278002,TRUE,TRUE
0.0763435274362564,0.11573516805656253,TRUE,TRUE
0.13257117349421604,0.04658540521049872,TRUE,TRUE
0.13394830331671984,0.10478647052077576,FALSE,FALSE
0.07086295679910108,0.04372539151227101,TRUE,TRUE
0.10525780501775443,0.1181395340594463,FALSE,FALSE
0.05889600645750761,0.07533033272484317,TRUE,TRUE
0.00187216701451689,0.1443165094940923,TRUE,TRUE
0.12400953979231416,0.09225913683185354,TRUE,TRUE
0.06713058591121808,0.026088660035748033,TRUE,TRUE
0.09049783836817368,0.11713327383622527,TRUE,TRUE
0.05022824193583801,0.063454466604162,FALSE,FALSE
0.005862575664650649,0.03392192238243297,TRUE,TRUE
0.12110841023968533,0.07491074003046379,TRUE,TRUE
0.08004097330849617,0.00945178794208914,TRUE,TRUE
0.027689783682581036,0.06731586299138144,TRUE,TRUE
0.02798784216865897,0.02279138144804165,TRUE,TRUE
0.1303988984436728,0.13790069584501907,TRUE,TRUE
0.05911097901407629,0.07195012592710555,TRUE,TRUE
0.0906604993273504,0.08126721389126032,TRUE,TRUE
0.07348124388372525,0.004334739572368562,FALSE,FALSE
0.029178016330115495,0.015718381642363964,TRUE,TRUE
0.07817820087075233,0.12065884672338142,TRUE,TRUE
0.11532221180386841,0.030011655448470263,TRUE,TRUE
0.03239986707922071,0.1251877632457763,TRUE,TRUE
0.0670224635861814,0.047629123809747397,TRUE,TRUE
0.12661788426339626,0.06528512996155768,TRUE,TRUE
0.009217374573927373,0.11008689244044945,TRUE,TRUE
0.02943968824110925,0.07734319965820759,TRUE,TRUE
0.03866104376502335,0.019208117527887224,TRUE,TRUE
0.08600625899853184,0.04473754494683817,TRUE,TRUE
0.06974522435339167,0.002968481567222625,TRUE,TRUE
0.06586686393711716,0.08708127558929846,FALSE,FALSE
0.0860667384462431,0.05741503704339265,TRUE,TRUE
0.017546672886237503,0.05861140235792845,TRUE,TRUE
0.09567132719093933,0.08408949977019801,TRUE,TRUE
0.12846645000390708,0.0052423252724111075,TRUE,TRUE
0.1312288948218338,0.12874890809180214,TRUE,TRUE
0.04972413503564894,0.023271609528455882,TRUE,TRUE
0.02675708112074062,0.016204516938887536,TRUE,TRUE
0.10803430220112205,0.08985353512689472,FALSE,FALSE
0.1197117248782888,0.06036808490753173,TRUE,TRUE
0.00100936348317191,0.14828422494465485,TRUE,TRUE
0.11896846244344488,0.098204209911637,TRUE,TRUE
0.11360851807985455,0.022734202758874743,TRUE,TRUE
0.09873867854475975,0.09059904356254264,TRUE,TRUE
0.06393842532997951,0.0074223972740583115,FALSE,FALSE
0.12388977692462504,0.07255031294189393,TRUE,TRUE
0.1286057548946701,0.01465454864082858,TRUE,TRUE
0.06941381193464621,0.1461248455219902,TRUE,TRUE
0.14667689795605837,0.03952063667820766,FALSE,TRUE
0.03504573638783768,0.034811754024121906,TRUE,TRUE
0.14478150405921042,0.031228716345503924,TRUE,TRUE
0.0502044084132649,0.07671839408576488,TRUE,TRUE
0.10602639529388398,0.012431857630144804,TRUE,TRUE
0.12245200001634657,0.11764693156583234,FALSE,TRUE
0.006505774869583547,0.13789603906916453,FALSE,FALSE
0.06467297599883749,0.04063667241716757,TRUE,TRUE
0.11235101512866094,0.1389818040188402,FALSE,FALSE
0.008250426943413913,0.12306711146375164,TRUE,TRUE
0.13004139598924666,0.11977019092300906,TRUE,TRUE
0.026568378147203475,0.11444763868348673,TRUE,TRUE
0.07277448411332443,0.008529232232831419,TRUE,TRUE
0.08519985243910923,0.07441792114404962,TRUE,TRUE
0.019925987301394343,0.09263632600195705,TRUE,TRUE
0.020368035638239235,0.13396658012643456,TRUE,TRUE
0.03930747087579221,0.02666895344154909,TRUE,TRUE
0.11703030907083302,0.07160580174531787,TRUE,TRUE
0.04900894422316924,0.13521429643733426,TRUE,TRUE
0.07264942482579499,0.10857736417092383,TRUE,TRUE
0.11033692178316414,0.10757261195685715,FALSE,FALSE
0.014213569101411848,0.016560620663221923,TRUE,TRUE
0.09667123134713619,0.04279797660419717,FALSE,FALSE
0.026778362703043967,0.13913906151428818,TRUE,TRUE
0.13751818699529395,0.022332449269015342,TRUE,TRUE
0.12338475709548219,0.0645474600722082,TRUE,TRUE
0.07673678705468774,0.026680374937132,TRUE,TRUE
0.09540619065519422,0.045134281029459086,FALSE,FALSE
0.05129510028054938,0.08281679606297984,TRUE,TRUE
0.09808422656496986,0.0824433405068703,TRUE,TRUE
0.049940763507038355,0.05357413626043126,TRUE,TRUE
0.1267221005517058,0.06428385529434308,TRUE,TRUE
0.13866587328957394,0.02079615828115493,TRUE,TRUE
0.002230932202655822,0.10959725982975214,TRUE,TRUE
0.09742506112670525,0.0699428905500099,TRUE,TRUE
0.1285381543217227,0.08830208878498524,FALSE,TRUE
0.05682271057739854,0.14911082155304028,TRUE,TRUE
0.044251721003092825,0.025617969199083743,TRUE,TRUE
0.0380607177852653,0.011363478528801351,FALSE,FALSE
0.10547925070859492,0.0447636466473341,TRUE,TRUE
0.14656328056007623,0.023674572177696973,TRUE,TRUE
0.033185303618665785,0.07016786799067631,TRUE,TRUE
0.04253625213168561,0.0775749730062671,TRUE,TRUE
0.12256805899087339,0.03329338281182572,TRUE,TRUE
0.05343471157830208,0.0892640718142502,TRUE,TRUE
0.0955502471071668,0.08159010558156296,TRUE,TRUE
0.015451236662920564,0.1468946947250515,FALSE,TRUE
0.010531677422113717,0.06506352777360007,TRUE,TRUE
0.07378076791064814,0.042678575485479084,TRUE,TRUE
0.03816147842444479,0.08602955772075802,TRUE,TRUE
0.10191208804026246,0.022407220560126007,FALSE,FALSE
0.03408786167856306,0.07552380074048415,TRUE,TRUE
0.1407963025267236,0.09312745792558416,FALSE,FALSE
0.1425802148063667,0.01568347482243553,TRUE,TRUE
0.03991551927756518,0.03020160854794085,TRUE,TRUE
0.09754677739692852,0.08226618252228945,TRUE,TRUE
0.06818076123017817,0.028098112111911176,FALSE,FALSE
0.06657255871687084,0.06508381917374208,TRUE,TRUE
0.1378238474135287,0.0051450810511596496,TRUE,TRUE
0.009908672771416605,0.05690107791451737,TRUE,FALSE
0.03447248409502208,0.11587299462407827,TRUE,TRUE
0.010780631855595857,0.08220485828351229,TRUE,TRUE
0.0887291728402488,0.013042974541895092,TRUE,TRUE
0.05235651901457459,0.02477687175851315,TRUE,TRUE
0.07238153378712013,0.08898272572550922,TRUE,TRUE
0.10040163678349927,0.08502073172712699,FALSE,FALSE
0.05512894667917862,0.14553146660327912,FALSE,FALSE
0.005914737156126648,0.04054911240236834,TRUE,TRUE
0.019186042284127323,0.07999340464593842,TRUE,TRUE
0.0030243959161452946,0.10857025966979562,TRUE,TRUE
0.039842172525823116,0.02437096576904878,TRUE,TRUE
0.04067849015118554,0.14136129518738016,TRUE,TRUE
0.1131006835727021,0.04399292356101796,TRUE,TRUE
0.029192883241921663,0.11803166560130193,TRUE,TRUE
0.10536717324284836,0.007150300475768745,TRUE,TRUE
0.11851349574280902,0.0663393794093281,TRUE,TRUE
0.06224948916351422,5.210864357650279e-4,TRUE,TRUE
0.04217457105405629,0.004841377981938421,FALSE,TRUE
0.12429582495242357,0.11457368413684889,TRUE,TRUE
0.13574789209524168,0.10806514323921874,TRUE,TRUE
0.06626521709840745,0.008939628931693732,TRUE,TRUE
0.13214067524531856,0.044864531548228115,TRUE,TRUE
0.09409123541554436,0.12107365146512165,TRUE,TRUE
0.12060840303311124,0.08413662062957883,TRUE,TRUE
0.06248966488055885,0.0694749689195305,TRUE,TRUE
8.869750890880822e-5,0.023767280322499574,TRUE,TRUE
0.04011725537711754,0.1275706899119541,TRUE,TRUE
0.022473471681587396,0.1315039053792134,TRUE,TRUE
0.14584203434642404,0.11594393933191895,FALSE,FALSE
0.0652261440642178,0.08811007076874375,TRUE,TRUE
0.028744413354434072,0.02467204638523981,TRUE,TRUE
0.12660936370957643,0.049203266284894194,TRUE,TRUE
0.09194582377094775,0.10644756252877415,TRUE,TRUE
0.1187787580071017,0.03722120113670826,FALSE,FALSE
0.026253599964547902,0.001364252041094005,TRUE,TRUE
0.016102864150889216,0.07230081134475767,TRUE,TRUE
0.08461347293341533,0.09884800974978133,TRUE,TRUE
0.06608950946247205,0.05648336807498708,TRUE,TRUE
0.08753086847718805,0.021556095324922354,TRUE,TRUE
0.09744662315351889,0.02253222302533686,TRUE,FALSE
0.07678009942173958,0.03393729605013505,TRUE,TRUE
0.14083293675212188,0.02882271286798641,TRUE,TRUE
0.02914034896530211,0.008115411456674337,FALSE,FALSE
0.09074794234475121,0.07286131413420661,TRUE,TRUE
0.03721539338584989,0.09048685014713555,TRUE,TRUE
0.046766956464853134,0.02422147599281743,TRUE,TRUE
0.06051746460143476,0.13424571328796445,FALSE,FALSE
0.07829279626021161,0.09474796311696991,TRUE,TRUE
0.12130557725904509,0.09735441610682756,TRUE,FALSE
0.08928293406497687,0.14412841703742743,TRUE,TRUE
0.07455450694542377,0.14531115540303288,FALSE,TRUE
0.09086683195782826,0.032344825495965776,TRUE,TRUE
0.010223200160544366,0.13630230145063252,TRUE,TRUE
0.08353371906559914,0.11329059853451326,TRUE,TRUE
0.11558201923035084,0.06146260639652609,TRUE,TRUE
0.07543468528892845,0.09913123813457787,TRUE,TRUE
0.1463414711994119,0.14829995550680905,FALSE,FALSE
0.018169092829339206,0.03555175212677568,TRUE,TRUE
0.1043872651294805,0.11802404683548956,TRUE,TRUE
0.047611502045765516,0.03456439110450447,TRUE,TRUE
0.05067091849632561,0.1004766856902279,TRUE,TRUE
0.09816327629378065,0.07421766532352193,TRUE,TRUE
0.037792503309901804,0.03481010072864592,TRUE,TRUE
0.026733496610540895,0.11794680393068119,TRUE,TRUE
0.12174916192889212,0.006985552771948278,TRUE,TRUE
0.1254755447153002,0.1057224428281188,TRUE,TRUE
0.003283682547044009,0.09965405714465304,TRUE,TRUE
0.1285964354057796,0.12203940408071502,TRUE,TRUE
0.1078113000956364,0.11835729656741023,TRUE,TRUE
0.00837588800350204,0.10576548494864255,TRUE,TRUE
0.046922533179167655,0.12364867615979164,TRUE,TRUE
0.018992642860393972,0.13238049218198283,TRUE,TRUE
0.07975021462189033,0.005865123553667217,TRUE,TRUE
0.02703421701444313,0.09156842704396695,TRUE,TRUE
0.035587969282642004,0.1293725334224291,TRUE,TRUE
0.09944575218250974,0.031982217833865435,TRUE,TRUE
0.03680423330515623,0.09396960691083223,TRUE,TRUE
0.14090833113295956,0.03622537994524464,TRUE,TRUE
0.09558043833822012,0.05178249132586643,TRUE,TRUE
0.14303988019237293,0.1366162719670683,FALSE,TRUE
0.14198481385828926,0.035227835818659514,TRUE,TRUE
0.06817721058614552,0.01550755676580593,TRUE,TRUE
0.07855856873793528,0.0434399462188594,TRUE,TRUE
0.05869742754148319,0.11975225752685219,TRUE,TRUE
0.12597198779694735,0.13687394483713433,TRUE,TRUE
0.036780987703241404,0.02318031995091587,TRUE,TRUE
0.01866580144269392,0.07964473584434018,FALSE,FALSE
0.10418415097519755,0.07107118555577471,TRUE,TRUE
0.04368256127927452,0.10391765388194471,TRUE,TRUE
0.13187436433508992,0.11629205890931188,TRUE,TRUE
0.08996465523960069,0.08620262271724641,TRUE,TRUE
0.06229810060467571,0.07177912057377397,TRUE,TRUE
0.11605161329498515,0.07007107799872755,TRUE,TRUE
0.0020990586723200976,0.11403186499373986,TRUE,TRUE
0.0188450725749135,0.0228973843739368,TRUE,TRUE
0.06850978819420561,0.14268028582446277,TRUE,TRUE
0.10728910469915717,0.1457329665776342,FALSE,FALSE
0.13272340265102683,0.14692475725896656,TRUE,TRUE
0.04518089076736942,0.10202877143165097,TRUE,TRUE
0.10451167523860931,0.04929668469121679,TRUE,TRUE
0.041800978733226656,0.07282014508964493,TRUE,TRUE
0.059810936870053406,0.139344631775748,TRUE,TRUE
0.008806897373870014,0.10283031788421794,TRUE,TRUE
0.11839414844289421,0.09487200096482411,TRUE,TRUE
0.04222766915336251,0.14165129374014213,TRUE,TRUE
0.11450583504047245,0.08236449889373033,TRUE,TRUE
0.13847245360957458,0.03522877909708768,TRUE,TRUE
0.10315767901483923,0.007189851358998567,TRUE,TRUE
0.13816434012260287,0.11498279561055824,TRUE,TRUE
0.11182325289119034,0.08219563459279015,TRUE,TRUE
0.14045975737972186,0.13194726220099254,TRUE,TRUE
0.06173652912257239,0.1152076308731921,TRUE,TRUE
0.10601493332069367,0.13335724269272758,TRUE,TRUE
0.10476603903807699,0.14537928773788736,TRUE,TRUE
0.10952238973695784,0.12005690551595762,TRUE,TRUE
0.13003877741284667,0.008040466904640197,TRUE,TRUE
0.11969508054899052,0.03231986918253824,TRUE,TRUE
0.03695483081974089,0.09850644366815686,TRUE,TRUE
0.13401862968457862,0.11360823148861526,TRUE,TRUE
0.1422373935347423,0.11919702115701511,FALSE,TRUE
0.04035765485605225,0.08209710357477888,TRUE,TRUE
0.053923941997345536,0.11021422741468996,TRUE,TRUE
0.09775877671781927,0.005035551055334508,TRUE,TRUE
0.10304014245048165,0.009974183945450932,TRUE,TRUE
0.009776460577268152,0.06005204392131418,TRUE,TRUE
0.01801778693916276,0.08903539372840896,TRUE,TRUE
0.14989678248530253,0.013947037747129798,FALSE,FALSE
0.11938397095073014,0.014184291183482856,TRUE,TRUE
0.14495345035102217,0.1454424808267504,FALSE,FALSE
0.135231674881652,0.0056103836162947115,TRUE,TRUE
0.08661190717248246,0.08219774079043418,TRUE,TRUE
0.02405921792378649,0.09355997603852302,TRUE,TRUE
0.1170025136321783,0.060413426044397055,TRUE,TRUE
0.13057413393398745,0.10865787465590983,TRUE,TRUE
0.06825238805031404,0.08673881910508498,TRUE,TRUE
0.00813375626457855,0.059107516799122094,TRUE,TRUE
0.04660974744474515,0.1383239870890975,TRUE,TRUE
0.02784684326034039,0.04371591042727232,TRUE,TRUE
0.1060439902008511,0.043147814786061646,TRUE,TRUE
0.053462705388665197,0.13470705969957633,TRUE,TRUE
0.11108975858660415,0.018329813762102274,TRUE,TRUE
0.10116301830857992,0.12428089528111741,TRUE,TRUE
0.1409379204036668,0.06022770433919504,FALSE,FALSE
0.12810936723835767,0.06920987928751855,FALSE,FALSE
0.14840310718864202,0.09426496038213372,TRUE,TRUE
0.09917917815037071,0.09349808242404833,FALSE,FALSE
0.08178123633842915,0.14467999809421597,TRUE,TRUE
0.07360645903972908,0.04524140143766999,TRUE,TRUE
0.05510511071188375,0.01955509384861216,TRUE,TRUE
0.07815090607618913,0.11678498106775805,TRUE,TRUE
0.09136590395355597,0.09997200312791392,TRUE,TRUE
0.06142318180063739,0.10231116431532428,FALSE,FALSE
0.13888831544900312,0.025221631012391298,TRUE,TRUE
0.019012432533781976,0.095131825120188293,TRUE,TRUE
0.02263995904941112,0.01985455392859876,TRUE,TRUE
0.10622502320911735,0.07456047838786617,TRUE,TRUE
0.01805294647347182,0.03105733478441834,TRUE,TRUE
0.08973216017475351,0.09976527808466926,TRUE,TRUE
0.012785799661651253,0.1475264754029922,FALSE,FALSE
0.08683921659830958,0.1453313404228538,TRUE,TRUE
0.1303943354054354,0.00641689735930413,TRUE,TRUE
0.02703533652238548,0.12758795747067778,TRUE,TRUE
0.011042279109824448,0.10197980676311999,TRUE,TRUE
0.09401609626365826,0.018784146092366425,TRUE,TRUE
0.01410425507929176,0.0581353255896829,TRUE,TRUE
0.10004138083895668,0.13905883458210155,FALSE,TRUE
0.10688648305367678,0.13368777078576385,TRUE,TRUE
0.06867169712204486,0.06614133644616231,TRUE,TRUE
0.11173578521702439,0.11510682643856852,TRUE,TRUE
0.11532008590875192,0.06385998961050063,TRUE,TRUE
0.041806761373300104,0.07200272586196661,TRUE,TRUE
0.02630641290452331,0.03631094401935115,TRUE,TRUE
0.13048590989783407,0.01686283021699637,TRUE,TRUE
0.02657427544472739,0.011391198949422686,TRUE,TRUE
0.07750196788692847,0.054028321139048784,TRUE,TRUE
0.08073938477318733,3.0541587620973586e-4,FALSE,FALSE
0.039118804363533856,0.10563003182178363,TRUE,TRUE
0.07597403582185507,0.12100037885829806,TRUE,TRUE
0.008555458264891057,0.12106592212803662,TRUE,TRUE
0.02635097036836669,0.05448486674576997,TRUE,TRUE
0.09925190533977002,0.05998578923754394,TRUE,TRUE
0.08194701704196632,0.0788610810181126,TRUE,TRUE
0.0038932208321057257,0.05272329087601974,TRUE,TRUE
0.13261826829984782,0.04914365198928863,TRUE,TRUE
0.006122095067985355,0.033738398971036074,TRUE,TRUE
0.07943540815031155,0.012504545215051621,TRUE,TRUE
0.10216866047121584,0.01333808759227395,TRUE,TRUE
0.04255533199757337,0.04154196426970884,TRUE,TRUE
0.015308422304224223,0.03978706797352061,TRUE,TRUE
2.9326784424483777e-4,0.045449281053151935,TRUE,TRUE
0.14219611985608935,0.03772836704738438,FALSE,FALSE
0.13838380321394653,0.07285269638523459,TRUE,TRUE
0.0814383607590571,0.06531494529917836,TRUE,TRUE
0.09184188003418967,0.051940746477339414,TRUE,TRUE
0.0845230889855884,0.11836348125943913,FALSE,FALSE
0.1457244266057387,0.03345972632523626,TRUE,TRUE
0.09974760134937241,0.03510536259273067,TRUE,TRUE
0.041973816440440716,0.10539804602740332,TRUE,TRUE
0.019371406291611493,0.036747989302966744,TRUE,TRUE
0.07427861443720758,0.10184839888243004,TRUE,TRUE
0.09728052351856604,0.06668764081550761,TRUE,TRUE
0.025355515850242226,0.090667854831554,TRUE,TRUE
0.12507302903104572,0.11100843453314155,TRUE,TRUE
0.0301825255039148,0.05494012035196647,TRUE,TRUE
0.029092566459439695,0.13680641966639087,TRUE,TRUE
0.05960727953352034,0.13430883226683363,TRUE,TRUE
0.06788434699410573,0.10207729776157067,TRUE,TRUE
0.1424208712647669,0.011354710953310131,TRUE,TRUE
0.031040492362808435,0.12153159024892374,TRUE,TRUE
0.05763742758426815,0.05624463198473677,FALSE,FALSE
0.01036415136186406,0.14907005882123484,TRUE,TRUE
0.006171531113795936,0.03379191221902147,TRUE,TRUE
0.04801537060411647,0.12429948117351158,TRUE,TRUE
0.06109325930010527,0.13162483099149538,TRUE,TRUE
0.13075005202554166,0.020837486966047435,TRUE,TRUE
0.06729807802475989,0.0037649931502528487,TRUE,TRUE
0.07977144888136535,0.0030560023616999386,TRUE,TRUE
0.1008660300867632,0.0741004915558733,FALSE,TRUE
0.10919692364986985,0.06918724877759815,TRUE,TRUE
0.14386088603641836,0.11952762039145454,TRUE,TRUE
0.0696105467970483,0.001867021119687706,TRUE,TRUE
0.05407209692057222,0.005680147453676909,TRUE,TRUE
0.041665564861614254,0.012763816933147609,TRUE,TRUE
0.09487913368502632,0.14601181290345266,TRUE,TRUE
0.149393022316508,0.05252789645455778,TRUE,TRUE
0.11496088622370734,0.05555142522789538,TRUE,TRUE
0.03716596596641466,0.05444616061868146,FALSE,FALSE
0.07024231598479673,0.018884361209347843,TRUE,TRUE
0.00619237149367109,0.14122071963502095,TRUE,TRUE
0.07110685614170506,0.06954796506324783,TRUE,TRUE
0.11051357007818297,0.05897040503332391,TRUE,TRUE
0.03939943194855004,0.06045997096225619,TRUE,TRUE
0.14282939492259175,0.14678589947288856,TRUE,TRUE
0.1363208923721686,0.10972264726879075,FALSE,FALSE
0.09299795755650848,0.11356714786961675,FALSE,FALSE
0.13221348869847133,0.06058462959481403,TRUE,TRUE
0.04742722139926627,0.07432122331811115,TRUE,TRUE
0.13670888944761828,0.07923338909167796,FALSE,FALSE
0.061559234687592834,0.04114139217417687,TRUE,TRUE
0.06187639106065035,0.11651027924381196,FALSE,FALSE
0.06234400364337489,0.06193913837196305,TRUE,TRUE
0.01658270467305556,0.07040505353361368,TRUE,TRUE
0.12868491823319345,0.09205105252331122,TRUE,TRUE
0.12708104661433026,0.030727214296348393,TRUE,TRUE
0.018300752306822685,0.12477741589536889,FALSE,FALSE
0.11552660971647127,0.001536107005085796,TRUE,TRUE
0.14527171928202734,0.07546150668058545,TRUE,TRUE
0.047006904787849635,0.10041193311335518,TRUE,TRUE
0.03733478689100593,0.01996025500120595,TRUE,TRUE
0.1470650411909446,0.09765813475241884,FALSE,TRUE
0.06620516882976517,0.1488464414491318,TRUE,TRUE
0.12837760871043427,0.03594342990545556,TRUE,TRUE
0.1351219905889593,0.09735723703633993,TRUE,TRUE
0.03868580436101183,0.14447630352806298,TRUE,TRUE
0.05593392436858267,0.14074505759635939,FALSE,FALSE
0.10883252547355368,0.11650890345918014,TRUE,TRUE
0.145158000534866,0.002193175256252289,TRUE,TRUE
0.08430037008365616,0.03227627123706043,FALSE,FALSE
0.019567603070754558,0.07897899801610038,TRUE,TRUE
0.02827237187884748,0.13525949249742553,TRUE,TRUE
0.06003925565164536,0.1074719519703649,TRUE,TRUE
0.02370212957030162,0.005408995994366705,TRUE,TRUE
0.015809023403562605,0.024057238188106567,TRUE,TRUE
0.04850482998881489,0.1072285333299078,TRUE,TRUE
0.12464407486841082,0.08142358349869028,TRUE,TRUE
