href,id,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
https://api.spotify.com/v1/artists/6bJUzb3mLEYCkTAp7eNJgO,6bJUzb3mLEYCkTAp7eNJgO,Information Society,48,artist,spotify:artist:6bJUzb3mLEYCkTAp7eNJgO,https://open.spotify.com/artist/6bJUzb3mLEYCkTAp7eNJgO,NA,100084
https://api.spotify.com/v1/artists/7vPXrGlSGukcwpaPxUfKKR,7vPXrGlSGukcwpaPxUfKKR,Japan,48,artist,spotify:artist:7vPXrGlSGukcwpaPxUfKKR,https://open.spotify.com/artist/7vPXrGlSGukcwpaPxUfKKR,NA,113645
https://api.spotify.com/v1/artists/7wyBxBXLVLaiF2jxHCpvTe,7wyBxBXLVLaiF2jxHCpvTe,Koop,53,artist,spotify:artist:7wyBxBXLVLaiF2jxHCpvTe,https://open.spotify.com/artist/7wyBxBXLVLaiF2jxHCpvTe,NA,113274
https://api.spotify.com/v1/artists/5mMkUZv8uUrlH0SHX89BeS,5mMkUZv8uUrlH0SHX89BeS,Guts,61,artist,spotify:artist:5mMkUZv8uUrlH0SHX89BeS,https://open.spotify.com/artist/5mMkUZv8uUrlH0SHX89BeS,NA,131727
https://api.spotify.com/v1/artists/6liAMWkVf5LH7YR9yfFy1Y,6liAMWkVf5LH7YR9yfFy1Y,Portishead,63,artist,spotify:artist:6liAMWkVf5LH7YR9yfFy1Y,https://open.spotify.com/artist/6liAMWkVf5LH7YR9yfFy1Y,NA,1127520
https://api.spotify.com/v1/artists/4sSSkVtrCTzENCgm2vokiY,4sSSkVtrCTzENCgm2vokiY,Roots Manuva,55,artist,spotify:artist:4sSSkVtrCTzENCgm2vokiY,https://open.spotify.com/artist/4sSSkVtrCTzENCgm2vokiY,NA,103505
https://api.spotify.com/v1/artists/3pkmfqaBNsMqnXus05PNfP,3pkmfqaBNsMqnXus05PNfP,Handsome Boy Modeling School,48,artist,spotify:artist:3pkmfqaBNsMqnXus05PNfP,https://open.spotify.com/artist/3pkmfqaBNsMqnXus05PNfP,NA,88182
https://api.spotify.com/v1/artists/2efzHZrUGhawnSOTpyAHOQ,2efzHZrUGhawnSOTpyAHOQ,Deltron 3030,50,artist,spotify:artist:2efzHZrUGhawnSOTpyAHOQ,https://open.spotify.com/artist/2efzHZrUGhawnSOTpyAHOQ,NA,142412
https://api.spotify.com/v1/artists/42Np3r8zXnaKcjLQsQSjyG,42Np3r8zXnaKcjLQsQSjyG,Blackalicious,51,artist,spotify:artist:42Np3r8zXnaKcjLQsQSjyG,https://open.spotify.com/artist/42Np3r8zXnaKcjLQsQSjyG,NA,121028
https://api.spotify.com/v1/artists/0YsLR3SQd5QTXAhGIGX7cl,0YsLR3SQd5QTXAhGIGX7cl,Del The Funky Homosapien,57,artist,spotify:artist:0YsLR3SQd5QTXAhGIGX7cl,https://open.spotify.com/artist/0YsLR3SQd5QTXAhGIGX7cl,NA,173767
https://api.spotify.com/v1/artists/6vgw0jwJkUnW2NR1rzsQU3,6vgw0jwJkUnW2NR1rzsQU3,Chinese Man,57,artist,spotify:artist:6vgw0jwJkUnW2NR1rzsQU3,https://open.spotify.com/artist/6vgw0jwJkUnW2NR1rzsQU3,NA,278232
https://api.spotify.com/v1/artists/4e7qJTThm5uI3CplqZObfT,4e7qJTThm5uI3CplqZObfT,Birdy Nam Nam,55,artist,spotify:artist:4e7qJTThm5uI3CplqZObfT,https://open.spotify.com/artist/4e7qJTThm5uI3CplqZObfT,NA,100905
https://api.spotify.com/v1/artists/57UnSUpae3SbRekxNa5Kgl,57UnSUpae3SbRekxNa5Kgl,El-P,47,artist,spotify:artist:57UnSUpae3SbRekxNa5Kgl,https://open.spotify.com/artist/57UnSUpae3SbRekxNa5Kgl,NA,104714
https://api.spotify.com/v1/artists/3C8RpaI3Go0yFF9whvKoED,3C8RpaI3Go0yFF9whvKoED,The Avalanches,61,artist,spotify:artist:3C8RpaI3Go0yFF9whvKoED,https://open.spotify.com/artist/3C8RpaI3Go0yFF9whvKoED,NA,277768
https://api.spotify.com/v1/artists/4iVhFmG8YCCEHANGeUUS9q,4iVhFmG8YCCEHANGeUUS9q,Pretty Lights,59,artist,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,https://open.spotify.com/artist/4iVhFmG8YCCEHANGeUUS9q,NA,497125
https://api.spotify.com/v1/artists/0XTSrpKEUhzQ5aiYswppxh,0XTSrpKEUhzQ5aiYswppxh,Hieroglyphics,49,artist,spotify:artist:0XTSrpKEUhzQ5aiYswppxh,https://open.spotify.com/artist/0XTSrpKEUhzQ5aiYswppxh,NA,124256
https://api.spotify.com/v1/artists/7sYipTRgDXS2JVOPEhRutx,7sYipTRgDXS2JVOPEhRutx,Portico Quartet,55,artist,spotify:artist:7sYipTRgDXS2JVOPEhRutx,https://open.spotify.com/artist/7sYipTRgDXS2JVOPEhRutx,NA,100605
https://api.spotify.com/v1/artists/179BpmLkQCRIoU68Co80f5,179BpmLkQCRIoU68Co80f5,Gramatik,62,artist,spotify:artist:179BpmLkQCRIoU68Co80f5,https://open.spotify.com/artist/179BpmLkQCRIoU68Co80f5,NA,538040
https://api.spotify.com/v1/artists/5oOhM2DFWab8XhSdQiITry,5oOhM2DFWab8XhSdQiITry,Tycho,66,artist,spotify:artist:5oOhM2DFWab8XhSdQiITry,https://open.spotify.com/artist/5oOhM2DFWab8XhSdQiITry,NA,555121
https://api.spotify.com/v1/artists/30DZgkaEYdezg2QMrMgrnm,30DZgkaEYdezg2QMrMgrnm,Beats Antique,46,artist,spotify:artist:30DZgkaEYdezg2QMrMgrnm,https://open.spotify.com/artist/30DZgkaEYdezg2QMrMgrnm,NA,147426
https://api.spotify.com/v1/artists/3WggbHDpj4rPKbL97zG5MQ,3WggbHDpj4rPKbL97zG5MQ,Tortoise,43,artist,spotify:artist:3WggbHDpj4rPKbL97zG5MQ,https://open.spotify.com/artist/3WggbHDpj4rPKbL97zG5MQ,NA,84387
https://api.spotify.com/v1/artists/19f2JXwlRU26376TCKmp6L,19f2JXwlRU26376TCKmp6L,GoGo Penguin,52,artist,spotify:artist:19f2JXwlRU26376TCKmp6L,https://open.spotify.com/artist/19f2JXwlRU26376TCKmp6L,NA,126618
https://api.spotify.com/v1/artists/1soJ22UMyjIw6SYFtoFJwe,1soJ22UMyjIw6SYFtoFJwe,Tipper,49,artist,spotify:artist:1soJ22UMyjIw6SYFtoFJwe,https://open.spotify.com/artist/1soJ22UMyjIw6SYFtoFJwe,NA,104996
https://api.spotify.com/v1/artists/3a9qv6NLHnsVxJUtKOMHvD,3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob,65,artist,spotify:artist:3a9qv6NLHnsVxJUtKOMHvD,https://open.spotify.com/artist/3a9qv6NLHnsVxJUtKOMHvD,NA,483440
https://api.spotify.com/v1/artists/1NCLweIUpq8knzemBwAwoo,1NCLweIUpq8knzemBwAwoo,KOAN Sound,44,artist,spotify:artist:1NCLweIUpq8knzemBwAwoo,https://open.spotify.com/artist/1NCLweIUpq8knzemBwAwoo,NA,85543
https://api.spotify.com/v1/artists/4BTcOR2hEQZQQL5AMo5u10,4BTcOR2hEQZQQL5AMo5u10,Rusko,52,artist,spotify:artist:4BTcOR2hEQZQQL5AMo5u10,https://open.spotify.com/artist/4BTcOR2hEQZQQL5AMo5u10,NA,247492
https://api.spotify.com/v1/artists/5FKchcZpQOkqFvXBj1aCvb,5FKchcZpQOkqFvXBj1aCvb,Excision,66,artist,spotify:artist:5FKchcZpQOkqFvXBj1aCvb,https://open.spotify.com/artist/5FKchcZpQOkqFvXBj1aCvb,NA,511459
https://api.spotify.com/v1/artists/2eIDAcLKnWc4D350YyzvgS,2eIDAcLKnWc4D350YyzvgS,Jeff Mills,36,artist,spotify:artist:2eIDAcLKnWc4D350YyzvgS,https://open.spotify.com/artist/2eIDAcLKnWc4D350YyzvgS,NA,86774
https://api.spotify.com/v1/artists/2cbWJP4X5b9sKEDW80uc5r,2cbWJP4X5b9sKEDW80uc5r,Diablo Swing Orchestra,44,artist,spotify:artist:2cbWJP4X5b9sKEDW80uc5r,https://open.spotify.com/artist/2cbWJP4X5b9sKEDW80uc5r,NA,88370
https://api.spotify.com/v1/artists/6yCjbLFZ9qAnWfsy9ujm5Y,6yCjbLFZ9qAnWfsy9ujm5Y,Zeal & Ardor,48,artist,spotify:artist:6yCjbLFZ9qAnWfsy9ujm5Y,https://open.spotify.com/artist/6yCjbLFZ9qAnWfsy9ujm5Y,NA,81533
https://api.spotify.com/v1/artists/6bYFkBNvayh3nGqxcPp7Sv,6bYFkBNvayh3nGqxcPp7Sv,Ulver,48,artist,spotify:artist:6bYFkBNvayh3nGqxcPp7Sv,https://open.spotify.com/artist/6bYFkBNvayh3nGqxcPp7Sv,NA,88914
https://api.spotify.com/v1/artists/6MTByljF8u5omBltY2VKPU,6MTByljF8u5omBltY2VKPU,Anoushka Shankar,50,artist,spotify:artist:6MTByljF8u5omBltY2VKPU,https://open.spotify.com/artist/6MTByljF8u5omBltY2VKPU,NA,122881
https://api.spotify.com/v1/artists/3EMSpwRtkvUTxfB4aS5xnA,3EMSpwRtkvUTxfB4aS5xnA,Battles,45,artist,spotify:artist:3EMSpwRtkvUTxfB4aS5xnA,https://open.spotify.com/artist/3EMSpwRtkvUTxfB4aS5xnA,NA,119974
https://api.spotify.com/v1/artists/1mmehjf7eHA10uHMisZGJg,1mmehjf7eHA10uHMisZGJg,!!!,49,artist,spotify:artist:1mmehjf7eHA10uHMisZGJg,https://open.spotify.com/artist/1mmehjf7eHA10uHMisZGJg,NA,112491
https://api.spotify.com/v1/artists/0XSqX2PB3C5dTMv7SZaxSm,0XSqX2PB3C5dTMv7SZaxSm,Wolf Parade,49,artist,spotify:artist:0XSqX2PB3C5dTMv7SZaxSm,https://open.spotify.com/artist/0XSqX2PB3C5dTMv7SZaxSm,NA,114464
https://api.spotify.com/v1/artists/066X20Nz7iquqkkCW6Jxy6,066X20Nz7iquqkkCW6Jxy6,LCD Soundsystem,65,artist,spotify:artist:066X20Nz7iquqkkCW6Jxy6,https://open.spotify.com/artist/066X20Nz7iquqkkCW6Jxy6,NA,713448
https://api.spotify.com/v1/artists/166Dz1GX3xonSQ3Z6CQW26,166Dz1GX3xonSQ3Z6CQW26,The Rapture,52,artist,spotify:artist:166Dz1GX3xonSQ3Z6CQW26,https://open.spotify.com/artist/166Dz1GX3xonSQ3Z6CQW26,NA,193341
https://api.spotify.com/v1/artists/54QMjE4toDfiCryzYWCpXX,54QMjE4toDfiCryzYWCpXX,Metronomy,66,artist,spotify:artist:54QMjE4toDfiCryzYWCpXX,https://open.spotify.com/artist/54QMjE4toDfiCryzYWCpXX,NA,698738
https://api.spotify.com/v1/artists/1qcU8NabUQ5efQf8UGW6CV,1qcU8NabUQ5efQf8UGW6CV,The Whitest Boy Alive,57,artist,spotify:artist:1qcU8NabUQ5efQf8UGW6CV,https://open.spotify.com/artist/1qcU8NabUQ5efQf8UGW6CV,NA,289583
https://api.spotify.com/v1/artists/2fBURuq7FrlH6z5F92mpOl,2fBURuq7FrlH6z5F92mpOl,Digitalism,55,artist,spotify:artist:2fBURuq7FrlH6z5F92mpOl,https://open.spotify.com/artist/2fBURuq7FrlH6z5F92mpOl,NA,249959
https://api.spotify.com/v1/artists/2Vhc7Y0Kc6HzMC6glKM4h6,2Vhc7Y0Kc6HzMC6glKM4h6,Holy Ghost!,47,artist,spotify:artist:2Vhc7Y0Kc6HzMC6glKM4h6,https://open.spotify.com/artist/2Vhc7Y0Kc6HzMC6glKM4h6,NA,85974
https://api.spotify.com/v1/artists/4EENT7N7rCBwrddM3s0vFS,4EENT7N7rCBwrddM3s0vFS,Cut Copy,54,artist,spotify:artist:4EENT7N7rCBwrddM3s0vFS,https://open.spotify.com/artist/4EENT7N7rCBwrddM3s0vFS,NA,259772
https://api.spotify.com/v1/artists/04HvbIwBccFmRie5ATX4ft,04HvbIwBccFmRie5ATX4ft,Yeasayer,51,artist,spotify:artist:04HvbIwBccFmRie5ATX4ft,https://open.spotify.com/artist/04HvbIwBccFmRie5ATX4ft,NA,179276
https://api.spotify.com/v1/artists/57anmI1X2hXWPrNagFdzZr,57anmI1X2hXWPrNagFdzZr,YACHT,45,artist,spotify:artist:57anmI1X2hXWPrNagFdzZr,https://open.spotify.com/artist/57anmI1X2hXWPrNagFdzZr,NA,94120
https://api.spotify.com/v1/artists/0Z5pcmXDCKTrFWLnDChC37,0Z5pcmXDCKTrFWLnDChC37,Miami Horror,56,artist,spotify:artist:0Z5pcmXDCKTrFWLnDChC37,https://open.spotify.com/artist/0Z5pcmXDCKTrFWLnDChC37,NA,197370
https://api.spotify.com/v1/artists/1O10apSOoAPjOu6UhUNmeI,1O10apSOoAPjOu6UhUNmeI,SBTRKT,57,artist,spotify:artist:1O10apSOoAPjOu6UhUNmeI,https://open.spotify.com/artist/1O10apSOoAPjOu6UhUNmeI,NA,569588
https://api.spotify.com/v1/artists/6O4EGCCb6DoIiR6B1QCQgp,6O4EGCCb6DoIiR6B1QCQgp,Toro y Moi,69,artist,spotify:artist:6O4EGCCb6DoIiR6B1QCQgp,https://open.spotify.com/artist/6O4EGCCb6DoIiR6B1QCQgp,NA,494254
https://api.spotify.com/v1/artists/53wZLCnhshZKDRs3uopFBc,53wZLCnhshZKDRs3uopFBc,Jai Paul,56,artist,spotify:artist:53wZLCnhshZKDRs3uopFBc,https://open.spotify.com/artist/53wZLCnhshZKDRs3uopFBc,NA,122291
https://api.spotify.com/v1/artists/6LEeAFiJF8OuPx747e1wxR,6LEeAFiJF8OuPx747e1wxR,Blood Orange,67,artist,spotify:artist:6LEeAFiJF8OuPx747e1wxR,https://open.spotify.com/artist/6LEeAFiJF8OuPx747e1wxR,NA,465367
https://api.spotify.com/v1/artists/34vLhockmYhf3LgznwyNaQ,34vLhockmYhf3LgznwyNaQ,POLIÇA,59,artist,spotify:artist:34vLhockmYhf3LgznwyNaQ,https://open.spotify.com/artist/34vLhockmYhf3LgznwyNaQ,NA,150840
https://api.spotify.com/v1/artists/6d1HqiWNEKV9zFqQM9WeYo,6d1HqiWNEKV9zFqQM9WeYo,Romare,56,artist,spotify:artist:6d1HqiWNEKV9zFqQM9WeYo,https://open.spotify.com/artist/6d1HqiWNEKV9zFqQM9WeYo,NA,91632
https://api.spotify.com/v1/artists/1xcMOgFUM1IYZE22YjCvsL,1xcMOgFUM1IYZE22YjCvsL,Tei Shi,55,artist,spotify:artist:1xcMOgFUM1IYZE22YjCvsL,https://open.spotify.com/artist/1xcMOgFUM1IYZE22YjCvsL,NA,101955
https://api.spotify.com/v1/artists/6kFay2DQ5aZfeu5OsrF3Pw,6kFay2DQ5aZfeu5OsrF3Pw,The Walkmen,51,artist,spotify:artist:6kFay2DQ5aZfeu5OsrF3Pw,https://open.spotify.com/artist/6kFay2DQ5aZfeu5OsrF3Pw,NA,137874
https://api.spotify.com/v1/artists/7lOJ7WXyopaxri0dbOiZkd,7lOJ7WXyopaxri0dbOiZkd,Broken Social Scene,56,artist,spotify:artist:7lOJ7WXyopaxri0dbOiZkd,https://open.spotify.com/artist/7lOJ7WXyopaxri0dbOiZkd,NA,259688
https://api.spotify.com/v1/artists/5VF0YkVLeVD4ytyiyVSIiF,5VF0YkVLeVD4ytyiyVSIiF,Dirty Projectors,55,artist,spotify:artist:5VF0YkVLeVD4ytyiyVSIiF,https://open.spotify.com/artist/5VF0YkVLeVD4ytyiyVSIiF,NA,198283
https://api.spotify.com/v1/artists/4mO4aGO6u29UyR6XLZR9XW,4mO4aGO6u29UyR6XLZR9XW,The New Pornographers,51,artist,spotify:artist:4mO4aGO6u29UyR6XLZR9XW,https://open.spotify.com/artist/4mO4aGO6u29UyR6XLZR9XW,NA,145659
https://api.spotify.com/v1/artists/5hAhrnb0Ch4ODwWu4tsbpi,5hAhrnb0Ch4ODwWu4tsbpi,Yo La Tengo,62,artist,spotify:artist:5hAhrnb0Ch4ODwWu4tsbpi,https://open.spotify.com/artist/5hAhrnb0Ch4ODwWu4tsbpi,NA,305588
https://api.spotify.com/v1/artists/6eO95BjZhrWHREMfwC4vVN,6eO95BjZhrWHREMfwC4vVN,Girls,42,artist,spotify:artist:6eO95BjZhrWHREMfwC4vVN,https://open.spotify.com/artist/6eO95BjZhrWHREMfwC4vVN,NA,92204
https://api.spotify.com/v1/artists/4oV5EVJ0XFWsJKoOvdRPvl,4oV5EVJ0XFWsJKoOvdRPvl,Guided By Voices,51,artist,spotify:artist:4oV5EVJ0XFWsJKoOvdRPvl,https://open.spotify.com/artist/4oV5EVJ0XFWsJKoOvdRPvl,NA,97245
https://api.spotify.com/v1/artists/6guTJsgPymDUVfqDJyz5UG,6guTJsgPymDUVfqDJyz5UG,Galaxie 500,49,artist,spotify:artist:6guTJsgPymDUVfqDJyz5UG,https://open.spotify.com/artist/6guTJsgPymDUVfqDJyz5UG,NA,89315
https://api.spotify.com/v1/artists/3kbBWco9PZ5eSQsNScwG6U,3kbBWco9PZ5eSQsNScwG6U,Built To Spill,54,artist,spotify:artist:3kbBWco9PZ5eSQsNScwG6U,https://open.spotify.com/artist/3kbBWco9PZ5eSQsNScwG6U,NA,177518
https://api.spotify.com/v1/artists/4kwxTgCKMipBKhSnEstNKj,4kwxTgCKMipBKhSnEstNKj,Animal Collective,57,artist,spotify:artist:4kwxTgCKMipBKhSnEstNKj,https://open.spotify.com/artist/4kwxTgCKMipBKhSnEstNKj,NA,374554
https://api.spotify.com/v1/artists/3kGhAL9j1WyNjNkWTRQd8T,3kGhAL9j1WyNjNkWTRQd8T,Atlas Sound,40,artist,spotify:artist:3kGhAL9j1WyNjNkWTRQd8T,https://open.spotify.com/artist/3kGhAL9j1WyNjNkWTRQd8T,NA,81746
https://api.spotify.com/v1/artists/5H0YoDsPDi9fObFmJtTjfN,5H0YoDsPDi9fObFmJtTjfN,Ariel Pink,61,artist,spotify:artist:5H0YoDsPDi9fObFmJtTjfN,https://open.spotify.com/artist/5H0YoDsPDi9fObFmJtTjfN,NA,234080
https://api.spotify.com/v1/artists/41SQP16hv1TioVYqdckmxT,41SQP16hv1TioVYqdckmxT,Real Estate,61,artist,spotify:artist:41SQP16hv1TioVYqdckmxT,https://open.spotify.com/artist/41SQP16hv1TioVYqdckmxT,NA,325728
https://api.spotify.com/v1/artists/4OrizGCKhOrW6iDDJHN9xd,4OrizGCKhOrW6iDDJHN9xd,DIIV,56,artist,spotify:artist:4OrizGCKhOrW6iDDJHN9xd,https://open.spotify.com/artist/4OrizGCKhOrW6iDDJHN9xd,NA,240392
https://api.spotify.com/v1/artists/3inCNiUr4R6XQ3W43s9Aqi,3inCNiUr4R6XQ3W43s9Aqi,Pavement,59,artist,spotify:artist:3inCNiUr4R6XQ3W43s9Aqi,https://open.spotify.com/artist/3inCNiUr4R6XQ3W43s9Aqi,NA,282269
https://api.spotify.com/v1/artists/4R073T3AVJKqAsbzLmLW9u,4R073T3AVJKqAsbzLmLW9u,John Maus,56,artist,spotify:artist:4R073T3AVJKqAsbzLmLW9u,https://open.spotify.com/artist/4R073T3AVJKqAsbzLmLW9u,NA,128439
https://api.spotify.com/v1/artists/3HJIB8sYPyxrFGuwvKXSLR,3HJIB8sYPyxrFGuwvKXSLR,TV On The Radio,60,artist,spotify:artist:3HJIB8sYPyxrFGuwvKXSLR,https://open.spotify.com/artist/3HJIB8sYPyxrFGuwvKXSLR,NA,427179
https://api.spotify.com/v1/artists/56ZTgzPBDge0OvCGgMO3OY,56ZTgzPBDge0OvCGgMO3OY,Beach House,68,artist,spotify:artist:56ZTgzPBDge0OvCGgMO3OY,https://open.spotify.com/artist/56ZTgzPBDge0OvCGgMO3OY,NA,919912
https://api.spotify.com/v1/artists/2iUVQjheBnvOt8vaBrxXJz,2iUVQjheBnvOt8vaBrxXJz,Cass McCombs,58,artist,spotify:artist:2iUVQjheBnvOt8vaBrxXJz,https://open.spotify.com/artist/2iUVQjheBnvOt8vaBrxXJz,NA,114256
https://api.spotify.com/v1/artists/5o8Wylae9k23IEJMIiwd8s,5o8Wylae9k23IEJMIiwd8s,The Antlers,49,artist,spotify:artist:5o8Wylae9k23IEJMIiwd8s,https://open.spotify.com/artist/5o8Wylae9k23IEJMIiwd8s,NA,164799
https://api.spotify.com/v1/artists/4EVpmkEwrLYEg6jIsiPMIb,4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,67,artist,spotify:artist:4EVpmkEwrLYEg6jIsiPMIb,https://open.spotify.com/artist/4EVpmkEwrLYEg6jIsiPMIb,NA,958196
https://api.spotify.com/v1/artists/6dgwEwnK0YtDfS9XhRwBTG,6dgwEwnK0YtDfS9XhRwBTG,Broken Bells,62,artist,spotify:artist:6dgwEwnK0YtDfS9XhRwBTG,https://open.spotify.com/artist/6dgwEwnK0YtDfS9XhRwBTG,NA,429940
https://api.spotify.com/v1/artists/5xeBMeW0YzWIXSVzAxhM8O,5xeBMeW0YzWIXSVzAxhM8O,of Montreal,56,artist,spotify:artist:5xeBMeW0YzWIXSVzAxhM8O,https://open.spotify.com/artist/5xeBMeW0YzWIXSVzAxhM8O,NA,219433
https://api.spotify.com/v1/artists/7zrkALJ9ayRjzysp4QYoEg,7zrkALJ9ayRjzysp4QYoEg,Maribou State,67,artist,spotify:artist:7zrkALJ9ayRjzysp4QYoEg,https://open.spotify.com/artist/7zrkALJ9ayRjzysp4QYoEg,NA,187664
https://api.spotify.com/v1/artists/3EnbnmqrrvApHJs6FMvYik,3EnbnmqrrvApHJs6FMvYik,Elder Island,61,artist,spotify:artist:3EnbnmqrrvApHJs6FMvYik,https://open.spotify.com/artist/3EnbnmqrrvApHJs6FMvYik,NA,89130
https://api.spotify.com/v1/artists/4jLcgJjDGmW0HmvbSf6lEI,4jLcgJjDGmW0HmvbSf6lEI,How To Dress Well,41,artist,spotify:artist:4jLcgJjDGmW0HmvbSf6lEI,https://open.spotify.com/artist/4jLcgJjDGmW0HmvbSf6lEI,NA,84453
https://api.spotify.com/v1/artists/0KydPQPUUoTNhmiHKOg5Er,0KydPQPUUoTNhmiHKOg5Er,Neon Indian,52,artist,spotify:artist:0KydPQPUUoTNhmiHKOg5Er,https://open.spotify.com/artist/0KydPQPUUoTNhmiHKOg5Er,NA,269648
https://api.spotify.com/v1/artists/16lg8y62dC3J6ok1pNAbFJ,16lg8y62dC3J6ok1pNAbFJ,Craft Spells,47,artist,spotify:artist:16lg8y62dC3J6ok1pNAbFJ,https://open.spotify.com/artist/16lg8y62dC3J6ok1pNAbFJ,NA,97077
https://api.spotify.com/v1/artists/6NrkINd80slV25wkBu9mEB,6NrkINd80slV25wkBu9mEB,Wild Nothing,56,artist,spotify:artist:6NrkINd80slV25wkBu9mEB,https://open.spotify.com/artist/6NrkINd80slV25wkBu9mEB,NA,234103
https://api.spotify.com/v1/artists/6fLrPFLWLSCrp7gcTZXcKb,6fLrPFLWLSCrp7gcTZXcKb,Twin Shadow,55,artist,spotify:artist:6fLrPFLWLSCrp7gcTZXcKb,https://open.spotify.com/artist/6fLrPFLWLSCrp7gcTZXcKb,NA,170162
https://api.spotify.com/v1/artists/1ybAN3utgdoUL1MUCtH4QM,1ybAN3utgdoUL1MUCtH4QM,Tennis,59,artist,spotify:artist:1ybAN3utgdoUL1MUCtH4QM,https://open.spotify.com/artist/1ybAN3utgdoUL1MUCtH4QM,NA,180258
https://api.spotify.com/v1/artists/1bwUhKRmEkOZ1wuTnV9XjC,1bwUhKRmEkOZ1wuTnV9XjC,Beach Fossils,61,artist,spotify:artist:1bwUhKRmEkOZ1wuTnV9XjC,https://open.spotify.com/artist/1bwUhKRmEkOZ1wuTnV9XjC,NA,328966
https://api.spotify.com/v1/artists/3Oim8XBPbznAa8Jj8QzNc8,3Oim8XBPbznAa8Jj8QzNc8,Cults,59,artist,spotify:artist:3Oim8XBPbznAa8Jj8QzNc8,https://open.spotify.com/artist/3Oim8XBPbznAa8Jj8QzNc8,NA,213055
https://api.spotify.com/v1/artists/7E3BRXV9ZbCt5lQTCXMTia,7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds,69,artist,spotify:artist:7E3BRXV9ZbCt5lQTCXMTia,https://open.spotify.com/artist/7E3BRXV9ZbCt5lQTCXMTia,NA,453274
https://api.spotify.com/v1/artists/2VKfXEWzhUi9siHBDTI02Y,2VKfXEWzhUi9siHBDTI02Y,Joep Beving,64,artist,spotify:artist:2VKfXEWzhUi9siHBDTI02Y,https://open.spotify.com/artist/2VKfXEWzhUi9siHBDTI02Y,NA,118001
https://api.spotify.com/v1/artists/3tSvlEzeDnVbQJBTkIA6nO,3tSvlEzeDnVbQJBTkIA6nO,Christian Löffler,63,artist,spotify:artist:3tSvlEzeDnVbQJBTkIA6nO,https://open.spotify.com/artist/3tSvlEzeDnVbQJBTkIA6nO,NA,136712
https://api.spotify.com/v1/artists/6RAx8RRxoHeJIqD2d0EjOa,6RAx8RRxoHeJIqD2d0EjOa,HVOB,56,artist,spotify:artist:6RAx8RRxoHeJIqD2d0EjOa,https://open.spotify.com/artist/6RAx8RRxoHeJIqD2d0EjOa,NA,114675
https://api.spotify.com/v1/artists/1cS5EoXVqz7aON00AkVBBA,1cS5EoXVqz7aON00AkVBBA,DAVID AUGUST,52,artist,spotify:artist:1cS5EoXVqz7aON00AkVBBA,https://open.spotify.com/artist/1cS5EoXVqz7aON00AkVBBA,NA,150109
https://api.spotify.com/v1/artists/0s2YIpNnjdf0FY4tNrF8Y4,0s2YIpNnjdf0FY4tNrF8Y4,Ricardo Villalobos,37,artist,spotify:artist:0s2YIpNnjdf0FY4tNrF8Y4,https://open.spotify.com/artist/0s2YIpNnjdf0FY4tNrF8Y4,NA,106999
https://api.spotify.com/v1/artists/3LHqODf1hGAgZ5LTw1Gf4C,3LHqODf1hGAgZ5LTw1Gf4C,Acid Pauli,55,artist,spotify:artist:3LHqODf1hGAgZ5LTw1Gf4C,https://open.spotify.com/artist/3LHqODf1hGAgZ5LTw1Gf4C,NA,86592
https://api.spotify.com/v1/artists/1oXiuCd5F0DcnmXH5KaM6N,1oXiuCd5F0DcnmXH5KaM6N,Kollektiv Turmstrasse,52,artist,spotify:artist:1oXiuCd5F0DcnmXH5KaM6N,https://open.spotify.com/artist/1oXiuCd5F0DcnmXH5KaM6N,NA,175179
https://api.spotify.com/v1/artists/1WjBIvYAnZTkTh5UiZNwlR,1WjBIvYAnZTkTh5UiZNwlR,Oliver Koletzki,60,artist,spotify:artist:1WjBIvYAnZTkTh5UiZNwlR,https://open.spotify.com/artist/1WjBIvYAnZTkTh5UiZNwlR,NA,194699
https://api.spotify.com/v1/artists/2nq2BeSbzExGAv3Y4HgUf7,2nq2BeSbzExGAv3Y4HgUf7,Stephan Bodzin,53,artist,spotify:artist:2nq2BeSbzExGAv3Y4HgUf7,https://open.spotify.com/artist/2nq2BeSbzExGAv3Y4HgUf7,NA,175002
https://api.spotify.com/v1/artists/7tL5UmgvPx6TqKyf0Sjjw6,7tL5UmgvPx6TqKyf0Sjjw6,Marek Hemmann,49,artist,spotify:artist:7tL5UmgvPx6TqKyf0Sjjw6,https://open.spotify.com/artist/7tL5UmgvPx6TqKyf0Sjjw6,NA,106986
https://api.spotify.com/v1/artists/0NBGssQpgDczTsVEp4pCbR,0NBGssQpgDczTsVEp4pCbR,Oliver Huntemann,48,artist,spotify:artist:0NBGssQpgDczTsVEp4pCbR,https://open.spotify.com/artist/0NBGssQpgDczTsVEp4pCbR,NA,91934
https://api.spotify.com/v1/artists/5a0etAzO5V26gvlbmHzT9W,5a0etAzO5V26gvlbmHzT9W,Nicolas Jaar,62,artist,spotify:artist:5a0etAzO5V26gvlbmHzT9W,https://open.spotify.com/artist/5a0etAzO5V26gvlbmHzT9W,NA,522610
