rey,benev,host,fan,male,white,age,conservative
0.6978045933090502,0.9057948873288935,2.1953055987534458,1.0751861834706582,1,1,24,1.422612633411056
0.5609535953979549,0.7600016066592229,0.7417987333094184,0.1308922310312106,1,0,20,0.877322781515357
-0.12330139415752096,-0.2605513580284705,0.34538777000650167,-0.8134017214082372,1,1,34,-1.303836626067438
-0.12330139415752096,-1.2811043227161645,0.21325078223886268,1.0751861834706582,1,1,49,1.422612633411056
-1.9023643670017587,-1.426897603385835,-1.3723930709728038,-0.8134017214082372,1,0,27,-0.7585467741717395
-0.12330139415752096,-0.11475807735880018,-0.7117081321346095,0.1308922310312106,1,1,30,-0.7585467741717395
0.4241025974868601,1.0515881679985641,0.8739357210770574,0.1308922310312106,1,0,22,-1.303836626067438
0.6978045933090502,-0.9895177613768233,-0.7117081321346095,-1.757695673847685,0,1,24,-0.7585467741717395
-0.9444073816240923,0.031035203310870493,0.47752475777414033,-0.8134017214082372,1,1,31,0.3320329296196582
0.4241025974868601,0.6142083259895529,1.1382096966123347,0.1308922310312106,1,1,28,1.422612633411056
-0.6707053858019019,0.031035203310870493,1.9310316232181681,0.1308922310312106,1,1,42,1.422612633411056
0.8346555912201455,1.0515881679985641,1.2703466843799738,0.1308922310312106,1,1,29,0.877322781515357
-0.5338543878908066,0.17682848398054085,-0.7117081321346095,0.1308922310312106,1,0,30,-0.7585467741717395
-0.5338543878908066,-0.11475807735880018,-0.18316018106405405,-0.8134017214082372,1,0,24,-0.21325692227604065
-0.5338543878908066,0.32262176465021153,-0.5795711443669704,0.1308922310312106,0,1,44,-0.7585467741717395
0.4241025974868601,0.32262176465021153,1.4024836721476128,1.0751861834706582,1,1,52,1.9679024853067548
-1.0812583795351876,-1.8642774453948465,-1.3723930709728038,1.0751861834706582,0,1,40,-1.303836626067438
1.3820595828645261,0.6142083259895529,0.21325078223886268,0.1308922310312106,1,1,36,1.422612633411056
0.15040060166466943,0.6142083259895529,0.6096617455417793,-1.757695673847685,1,1,27,0.3320329296196582
0.15040060166466943,-0.4063446386981412,-0.7117081321346095,-0.8134017214082372,0,1,43,0.877322781515357
1.1083575870423361,0.4684150453198822,0.6096617455417793,-0.8134017214082372,0,1,45,1.422612633411056
-0.12330139415752096,1.197381448668235,0.21325078223886268,0.1308922310312106,1,1,30,0.3320329296196582
-1.354960375357378,-0.8437244807071529,-1.240256083205165,1.0751861834706582,1,1,31,-1.303836626067438
1.3820595828645261,-0.6979312000374822,-0.05102319329641503,0.1308922310312106,0,0,22,-0.7585467741717395
0.15040060166466943,-0.2605513580284705,-0.18316018106405405,-1.757695673847685,0,1,30,0.3320329296196582
-0.9444073816240923,-0.2605513580284705,-0.7117081321346095,0.1308922310312106,0,1,30,-0.21325692227604065
0.4241025974868601,-0.9895177613768233,1.4024836721476128,1.0751861834706582,1,1,31,-0.7585467741717395
-0.12330139415752096,0.6142083259895529,-0.05102319329641503,0.1308922310312106,1,0,48,0.877322781515357
-0.12330139415752096,1.7805545713469169,0.7417987333094184,1.0751861834706582,1,1,34,0.3320329296196582
-1.2181093774462828,0.6142083259895529,-0.18316018106405405,1.0751861834706582,1,1,45,-0.7585467741717395
0.15040060166466943,0.9057948873288935,-0.5795711443669704,-1.757695673847685,1,1,45,0.3320329296196582
-1.9023643670017587,-1.8642774453948465,-1.3723930709728038,1.0751861834706582,1,1,24,-1.303836626067438
0.4241025974868601,0.32262176465021153,1.0060727088446957,1.0751861834706582,0,1,35,1.422612633411056
-0.807556383712997,-0.4063446386981412,-0.4474341565993318,-0.8134017214082372,0,1,43,0.877322781515357
-1.354960375357378,-0.9895177613768233,0.7417987333094184,1.0751861834706582,0,1,27,-0.7585467741717395
1.1083575870423361,-0.11475807735880018,0.08111379447122395,0.1308922310312106,1,1,42,0.877322781515357
-1.9023643670017587,-1.8642774453948465,-1.3723930709728038,-0.8134017214082372,1,1,29,-1.303836626067438
-0.5338543878908066,-0.2605513580284705,-1.3723930709728038,-0.8134017214082372,0,1,29,0.877322781515357
-1.6286623711795685,0.17682848398054085,-1.1081190954375262,1.0751861834706582,1,1,37,0.3320329296196582
0.9715065891312409,1.9263478520165878,0.6096617455417793,1.0751861834706582,1,1,63,0.877322781515357
0.9715065891312409,-1.7184841647251758,0.47752475777414033,-0.8134017214082372,0,1,23,-0.7585467741717395
0.4241025974868601,0.7600016066592229,1.1382096966123347,0.1308922310312106,1,1,26,0.3320329296196582
1.792612576597812,0.17682848398054085,1.2703466843799738,0.1308922310312106,1,1,30,-0.7585467741717395
0.5609535953979549,1.0515881679985641,0.21325078223886268,-1.757695673847685,1,1,47,0.3320329296196582
1.5189105807756216,0.32262176465021153,-0.4474341565993318,0.1308922310312106,0,1,38,1.9679024853067548
0.013549603753574075,0.4684150453198822,0.08111379447122395,0.1308922310312106,0,0,22,1.9679024853067548
1.792612576597812,0.6142083259895529,0.47752475777414033,0.1308922310312106,1,1,47,0.877322781515357
-1.354960375357378,0.32262176465021153,-1.3723930709728038,-0.8134017214082372,1,1,34,-1.303836626067438
0.15040060166466943,1.3431747293379057,0.21325078223886268,1.0751861834706582,1,1,42,1.9679024853067548
0.4241025974868601,0.4684150453198822,0.7417987333094184,-0.8134017214082372,0,1,22,-0.21325692227604065
-0.12330139415752096,0.031035203310870493,-1.240256083205165,-0.8134017214082372,0,0,25,-0.21325692227604065
-0.6707053858019019,-0.4063446386981412,-0.8438451199022483,0.1308922310312106,0,0,41,-0.21325692227604065
0.5609535953979549,1.6347612906772462,1.66675764768289,1.0751861834706582,1,0,26,-0.7585467741717395
0.15040060166466943,0.9057948873288935,-0.5795711443669704,-1.757695673847685,1,1,35,-0.7585467741717395
0.5609535953979549,0.031035203310870493,0.6096617455417793,-0.8134017214082372,0,1,31,0.3320329296196582
-1.0812583795351876,0.32262176465021153,0.08111379447122395,-1.757695673847685,0,0,23,0.3320329296196582
-0.9444073816240923,-1.8642774453948465,-1.3723930709728038,1.0751861834706582,0,1,27,-1.303836626067438
-0.5338543878908066,-0.2605513580284705,0.34538777000650167,-0.8134017214082372,1,1,43,-0.7585467741717395
-0.39700338997971135,-0.2605513580284705,-1.3723930709728038,1.0751861834706582,0,1,50,-1.303836626067438
-0.9444073816240923,-0.5521379193678119,-1.3723930709728038,-1.757695673847685,0,1,34,-1.303836626067438
-0.807556383712997,1.197381448668235,-1.240256083205165,-1.757695673847685,0,0,27,0.3320329296196582
0.9715065891312409,1.0515881679985641,1.5346206599152519,0.1308922310312106,1,1,33,0.3320329296196582
-1.2181093774462828,0.031035203310870493,-0.8438451199022483,1.0751861834706582,1,1,28,-1.303836626067438
-0.5338543878908066,0.6142083259895529,-0.18316018106405405,1.0751861834706582,1,1,34,-0.7585467741717395
-1.0812583795351876,1.197381448668235,-0.7117081321346095,0.1308922310312106,1,0,36,-1.303836626067438
-0.39700338997971135,-0.11475807735880018,-1.3723930709728038,0.1308922310312106,0,1,27,-1.303836626067438
0.6978045933090502,0.7600016066592229,1.0060727088446957,-1.757695673847685,1,1,20,-0.21325692227604065
1.245208584953431,1.197381448668235,1.2703466843799738,0.1308922310312106,0,1,24,-0.7585467741717395
0.6978045933090502,-1.1353110420464938,-1.240256083205165,0.1308922310312106,1,0,24,-0.21325692227604065
0.013549603753574075,0.32262176465021153,0.6096617455417793,1.0751861834706582,1,1,47,0.3320329296196582
0.8346555912201455,-1.1353110420464938,-0.7117081321346095,-2.701989626287133,0,0,23,0.3320329296196582
0.8346555912201455,0.32262176465021153,1.66675764768289,1.0751861834706582,1,0,32,-0.21325692227604065
-0.5338543878908066,-1.1353110420464938,1.0060727088446957,1.0751861834706582,0,1,27,0.3320329296196582
-0.6707053858019019,1.197381448668235,1.0060727088446957,0.1308922310312106,0,1,56,-1.303836626067438
-1.354960375357378,-0.9895177613768233,-1.3723930709728038,1.0751861834706582,1,0,34,-0.7585467741717395
-0.9444073816240923,-0.2605513580284705,-1.240256083205165,1.0751861834706582,0,1,36,0.3320329296196582
-0.12330139415752096,0.4684150453198822,0.6096617455417793,0.1308922310312106,1,1,28,-0.7585467741717395
1.3820595828645261,-1.8642774453948465,2.3274425865210846,1.0751861834706582,1,1,26,-0.21325692227604065
-1.6286623711795685,0.4684150453198822,0.6096617455417793,0.1308922310312106,1,0,21,-0.21325692227604065
0.15040060166466943,0.6142083259895529,1.0060727088446957,1.0751861834706582,1,1,52,1.9679024853067548
-0.9444073816240923,-0.8437244807071529,1.0060727088446957,0.1308922310312106,0,1,43,0.877322781515357
0.15040060166466943,1.197381448668235,-0.05102319329641503,0.1308922310312106,0,1,36,0.877322781515357
2.2031655703310977,0.17682848398054085,-0.05102319329641503,0.1308922310312106,0,0,24,-0.21325692227604065
0.5609535953979549,-0.11475807735880018,-1.1081190954375262,-0.8134017214082372,0,0,31,-1.303836626067438
-0.5338543878908066,1.197381448668235,0.21325078223886268,-0.8134017214082372,1,0,21,0.877322781515357
0.013549603753574075,0.7600016066592229,-0.4474341565993318,1.0751861834706582,1,0,46,-1.303836626067438
-0.6707053858019019,-0.6979312000374822,-0.7117081321346095,-0.8134017214082372,0,1,20,-1.303836626067438
0.28725159957576474,0.17682848398054085,0.21325078223886268,0.1308922310312106,1,1,49,1.422612633411056
0.013549603753574075,-0.6979312000374822,-0.8438451199022483,0.1308922310312106,0,1,45,0.3320329296196582
-0.2601523920686163,1.197381448668235,1.5346206599152519,1.0751861834706582,1,1,42,1.9679024853067548
-0.6707053858019019,-1.2811043227161645,-1.1081190954375262,-0.8134017214082372,0,1,33,-0.7585467741717395
0.013549603753574075,1.4889680100075755,-0.5795711443669704,-2.701989626287133,0,1,31,1.9679024853067548
0.013549603753574075,1.0515881679985641,-0.5795711443669704,1.0751861834706582,1,1,37,0.3320329296196582
-1.354960375357378,-0.9895177613768233,2.3274425865210846,-0.8134017214082372,0,0,31,0.3320329296196582
-0.12330139415752096,0.7600016066592229,-0.18316018106405405,0.1308922310312106,0,0,34,-0.7585467741717395
-0.807556383712997,0.32262176465021153,0.21325078223886268,1.0751861834706582,1,1,28,-1.303836626067438
1.792612576597812,1.7805545713469169,2.5917165620563627,1.0751861834706582,1,1,42,1.9679024853067548
0.9715065891312409,-0.11475807735880018,1.798894635450529,-1.757695673847685,0,1,26,1.9679024853067548
-0.12330139415752096,-0.4063446386981412,-0.8438451199022483,-0.8134017214082372,0,1,50,-0.7585467741717395
1.5189105807756216,0.4684150453198822,1.1382096966123347,1.0751861834706582,1,1,35,0.3320329296196582
-1.9023643670017587,-0.11475807735880018,-0.05102319329641503,-0.8134017214082372,1,1,25,-0.7585467741717395
-1.0812583795351876,0.4684150453198822,-0.5795711443669704,0.1308922310312106,1,1,52,-0.21325692227604065
-0.6707053858019019,-1.5726908840555056,0.8739357210770574,0.1308922310312106,0,1,54,-1.303836626067438
-0.6707053858019019,-0.4063446386981412,-0.05102319329641503,1.0751861834706582,0,1,26,-0.7585467741717395
0.013549603753574075,0.17682848398054085,-1.1081190954375262,1.0751861834706582,1,0,25,0.877322781515357
0.8346555912201455,-1.1353110420464938,-0.7117081321346095,-0.8134017214082372,0,1,23,-0.7585467741717395
-0.12330139415752096,0.17682848398054085,0.6096617455417793,-0.8134017214082372,0,1,23,0.877322781515357
-1.7655133690906635,-0.9895177613768233,-0.8438451199022483,-0.8134017214082372,0,1,32,-1.303836626067438
2.0663145724200023,1.6347612906772462,-0.8438451199022483,-0.8134017214082372,0,1,23,-1.303836626067438
0.5609535953979549,0.7600016066592229,1.4024836721476128,-0.8134017214082372,1,1,32,0.877322781515357
0.15040060166466943,0.7600016066592229,0.6096617455417793,-2.701989626287133,0,1,31,1.9679024853067548
0.8346555912201455,-0.11475807735880018,-0.4474341565993318,1.0751861834706582,1,1,43,1.422612633411056
0.4241025974868601,0.32262176465021153,0.7417987333094184,-0.8134017214082372,0,0,24,-0.7585467741717395
-0.5338543878908066,-0.5521379193678119,0.6096617455417793,-0.8134017214082372,1,1,32,0.3320329296196582
0.8346555912201455,0.4684150453198822,-0.05102319329641503,-0.8134017214082372,0,1,34,-0.21325692227604065
0.6978045933090502,0.4684150453198822,1.2703466843799738,-0.8134017214082372,0,1,31,0.877322781515357
-0.39700338997971135,-1.5726908840555056,0.21325078223886268,0.1308922310312106,1,1,63,-1.303836626067438
-1.4918113732684732,0.6142083259895529,-0.5795711443669704,1.0751861834706582,0,1,43,-0.7585467741717395
0.4241025974868601,0.031035203310870493,0.47752475777414033,1.0751861834706582,0,1,48,-0.21325692227604065
0.5609535953979549,0.031035203310870493,-0.18316018106405405,1.0751861834706582,1,1,34,-0.7585467741717395
-0.5338543878908066,0.6142083259895529,-0.18316018106405405,0.1308922310312106,1,1,28,-0.7585467741717395
-1.2181093774462828,0.7600016066592229,-0.7117081321346095,1.0751861834706582,1,1,40,-0.7585467741717395
-0.5338543878908066,-1.1353110420464938,-0.05102319329641503,1.0751861834706582,1,1,49,-0.7585467741717395
0.5609535953979549,-1.8642774453948465,0.8739357210770574,-0.8134017214082372,1,1,33,0.3320329296196582
2.0663145724200023,0.17682848398054085,1.5346206599152519,1.0751861834706582,1,1,28,-1.303836626067438
1.6557615786867168,1.0515881679985641,1.0060727088446957,1.0751861834706582,1,1,22,0.877322781515357
-1.354960375357378,0.6142083259895529,-1.3723930709728038,1.0751861834706582,1,1,53,-0.21325692227604065
