"","x"
"1236",-0.0429411249796688
"1237",-0.0487921372840142
"1238",-0.0466772979732661
"1239",-0.0528812431326891
"1240",-0.0520490358964725
"1241",-0.0491329696544706
"1242",-0.038634217294496
"1243",-0.0452195263711621
"1244",-0.0416985834112671
"1245",-0.043477075311248
"1246",-0.0396873847838614
"1247",-0.0387666346358861
"1248",-0.0414455229352
"1249",-0.0643529784738352
"1250",-0.0473860251256594
"1251",-0.0555160799783957
"1252",-0.055337857250071
"1253",-0.0521284150857399
"1254",-0.0540079268555903
"1255",-0.054389316511556
"1256",-0.0545307029483538
"1257",-0.0577715275690975
"1258",-0.0547962483020083
"1259",-0.0559948617402152
"1260",-0.0476013735718128
"1261",-0.0484623090910341
"1262",-0.0533092401828718
"1263",-0.0482153435417917
"1264",-0.0547266770671479
"1265",-0.0608318260815138
"1266",-0.0691674155138137
"1267",-0.0653969750406347
"1268",-0.0704941044104431
"1269",-0.0547881022433009
"1270",-0.0489476814740449
"1271",-0.0393321794786955
"1272",-0.0482982786044837
"1273",-0.0377569804100733
"1274",-0.0486858101936303
"1275",-0.0485935381774989
"1276",-0.0538000520007725
"1277",-0.0528273683127327
"1278",-0.0394600457436068
"1279",-0.0430575691916149
"1280",-0.0419860879983719
"1281",-0.0504339968829534
"1282",-0.0364747159885393
"1283",-0.0390430919447327
"1284",-0.053742533184405
"1285",-0.0513543371077101
"1286",-0.060158844810193
"1287",-0.0492991864486997
"1288",-0.0543014908418739
"1289",-0.0496139037090044
"1290",-0.0542215548938621
"1291",-0.0498489431831234
"1292",-0.0432404079216922
"1293",-0.0469564544464213
"1294",-0.0491142850728591
"1295",-0.049842806588762
"1296",-0.0453421130867298
"1297",-0.044611227550463
"1298",-0.0499818478464943
"1299",-0.0404223571902941
"1300",-0.0522478497017107
"1301",-0.0446887542123448
"1302",-0.041999610011874
"1303",-0.0566468441518936
"1304",-0.0416113396991806
"1305",-0.047427872319192
"1306",-0.0436383400518228
"1307",-0.0401739357865069
"1308",-0.0453073087045877
"1309",-0.0545211309099605
"1310",-0.0373350484936552
"1311",-0.0390180145587492
"1312",-0.0411302114393746
"1313",-0.0523713222366055
"1314",-0.0447352904217018
"1315",-0.0407549726150869
"1316",-0.0438430473108699
"1317",-0.0515032371682229
"1318",-0.0475378517801556
"1319",-0.0501163315386436
"1320",-0.0419270963786035
"1321",-0.0491305648031976
"1322",-0.0583158331767192
"1323",-0.0412740734026324
"1324",-0.0519906126187567
"1325",-0.0517707706733675
"1326",-0.0514211580667304
"1327",-0.0479174307281094
"1328",-0.0462304836266305
"1329",-0.0382995649163657
"1330",-0.0519733737046329
"1331",-0.0460778964757824
"1332",-0.0569811282956417
"1333",-0.0529934199137241
"1334",-0.0489423939570536
"1335",-0.044873081354634
"1336",-0.0423185211287247
"1337",-0.0408622074879638
"1338",-0.0362158745816814
"1339",-0.0389058678473755
"1340",-0.0493579985124178
"1341",-0.0408054507041595
"1342",-0.058329162731089
"1343",-0.053778119422495
"1344",-0.0479117852905926
"1345",-0.0505108681026028
"1346",-0.0391047530515487
"1347",-0.0483402983347766
"1348",-0.0514539353482642
"1349",-0.0521428143375298
"1350",-0.0597498645278401
"1351",-0.0514757124805698
"1352",-0.0507241087053577
"1353",-0.056070682528278
"1354",-0.0573458444102741
"1355",-0.0544354658554427
"1356",-0.0465854450076295
"1357",-0.0455984369306503
"1358",-0.050503257594037
"1359",-0.0566388254395035
"1360",-0.0494243707657282
"1361",-0.0523743500897542
"1362",-0.0450971356233233
"1363",-0.0527627695595706
"1364",-0.0475663612892582
"1365",-0.0462213862314481
"1366",-0.0548173664534704
"1367",-0.0462957913073922
"1368",-0.0485580812967204
"1369",-0.0468964199178067
"1370",-0.0482801059810448
"1371",-0.0533159878787315
"1372",-0.0439591961952066
"1373",-0.0434029333469963
"1374",-0.0445171102587191
"1375",-0.051880954143111
"1376",-0.0452464910619467
"1377",-0.0537520765270663
"1378",-0.0472302230837696
"1379",-0.0513803859159047
"1380",-0.0559131617392333
"1381",-0.053653537613032
"1382",-0.0392417978098091
"1383",-0.0272158663874052
"1384",-0.0620033004727822
"1385",-0.0532130504342569
"1386",-0.0279735405041756
"1387",-0.0388338967900225
"1388",-0.0400889809895664
"1389",-0.0432063772407602
"1390",-0.0505925298399175
"1391",-0.0683757943517929
"1392",-0.0521682624098044
"1393",-0.0476745109811503
"1394",-0.0350644929581151
"1395",-0.0300620496817576
"1396",-0.0429748177456319
"1397",-0.0422167306720369
"1398",-0.0472754171836907
"1399",-0.0535075155504193
"1400",-0.0448775362572909
"1401",-0.057952984005747
"1402",-0.0505445322955933
"1403",-0.0457721255161732
"1404",-0.0511046411129962
"1405",-0.0451811481768164
"1406",-0.052807240471246
"1407",-0.0344545970790794
"1408",-0.0406723084275111
"1409",-0.0453520481435218
"1410",-0.0427446944518082
"1411",-0.041347613117368
"1412",-0.0452257944906213
"1413",-0.0521927553992424
"1414",-0.034422867192478
"1415",-0.0326042640623755
"1416",-0.0296661468397085
"1417",-0.0337917112489885
"1418",-0.0306287003268115
"1419",-0.0336369230192669
"1420",-0.0587362993814547
"1421",-0.0553197175086002
"1422",-0.0418366469370022
"1423",-0.0395944331821025
"1424",-0.0583826514107283
"1425",-0.0545595774469431
"1426",-0.0481634114984602
"1427",-0.0501116604971785
"1428",-0.0451343174352089
"1429",-0.0483727674237721
"1430",-0.05077669051665
"1431",-0.0432200110187629
"1432",-0.0520836543186578
"1433",-0.0580537541077101
"1434",-0.0488214494332009
"1435",-0.0431813723546462
"1436",-0.0659789569832641
"1437",-0.0618871917336019
"1438",-0.0600980116550528
"1439",-0.0571430212365674
"1440",-0.0558013160552776
"1441",-0.0580346326353352
"1442",-0.0415112975886522
"1443",-0.0435882573161824
"1444",-0.0398655077594489
"1445",-0.0484675489596191
"1446",-0.0515836637694342
"1447",-0.0477601727092168
"1448",-0.049105087157881
"1449",-0.0477145806170944
"1450",-0.0453664811341066
"1451",-0.0420529667989547
"1452",-0.0529516192484772
"1453",-0.0530110307243812
"1454",-0.0524683555219619
"1455",-0.0514250330924584
"1456",-0.0580176018660552
"1457",-0.0470629651694944
"1458",-0.0584680615185972
"1459",-0.0316147109797891
"1460",-0.0479018749192237
"1461",-0.0409017648207655
"1462",-0.0552764780190947
"1463",-0.0422115757587037
"1464",-0.0574451452353435
"1465",-0.0560371262709661
"1466",-0.0365707402200351
"1467",-0.0396813331502595
"1468",-0.0527814467838485
"1469",-0.0637150586841056
"1470",-0.0655985735432987
"1471",-0.0473968411282885
"1472",-0.0477024826198231
"1473",-0.0515228855065096
"1474",-0.0503494168036398
"1475",-0.0509226828342663
"1476",-0.0490314907946536
"1477",-0.0473487878455825
"1478",-0.0444886122816542
"1479",-0.052369634137867
"1480",-0.0490518615411832
"1481",-0.0453435200616877
"1482",-0.0531962621955705
"1483",-0.0564475285849963
"1484",-0.0542443969739967
"1485",-0.0642345882043108
"1486",-0.0375014391764017
"1487",-0.0561770685676173
"1488",-0.0459379822739372
"1489",-0.0504259761541786
"1490",-0.0495709331598911
"1491",-0.0488163330846099
"1492",-0.0507943965651692
"1493",-0.0523940306156518
"1494",-0.0550499420568858
"1495",-0.0482020269824922
"1496",-0.0455215633905737
"1497",-0.0492278617908989
"1498",-0.0550148026630717
"1499",-0.0548533240773282
"1500",-0.0623905523215036
"1501",-0.0506317378469308
"1502",-0.0631490834142234
"1503",-0.0467496970144686
"1504",-0.0466017032125865
"1505",-0.0474381306884005
"1506",-0.0408374529001388
"1507",-0.0498269551483364
"1508",-0.0467708942693299
"1509",-0.0454589165490221
"1510",-0.0568349348783133
"1511",-0.0607465985638464
"1512",-0.0447282527005792
"1513",-0.0538632804419393
"1514",-0.0540857139950869
"1515",-0.0470022914937864
"1516",-0.0422739994533173
"1517",-0.0512295661813211
"1518",-0.0479266349935848
"1519",-0.0416180098135561
"1520",-0.0451587331935116
"1521",-0.0462344255328106
"1522",-0.0369895089363058
"1523",-0.0484620306733174
"1524",-0.0420697530672321
"1525",-0.0459036298214664
"1526",-0.0437139765791286
"1527",-0.0475785672017051
"1528",-0.0509103500830789
"1529",-0.04523309855359
"1530",-0.0581786856423577
"1531",-0.0379197997812677
"1532",-0.0520754859075384
"1533",-0.0461488482518824
"1534",-0.0486085309255493
"1535",-0.0441173068924292
"1536",-0.0473823438721273
"1537",-0.0519042372718234
"1538",-0.0580535567953502
"1539",-0.0498314652900384
"1540",-0.0444347224068773
"1541",-0.0495311523452813
"1542",-0.053762976032214
"1543",-0.0516699732283682
"1544",-0.0536364310604457
"1545",-0.0503145317389261
"1546",-0.0572097667621343
"1547",-0.0421719727481097
"1548",-0.0419807021699217
"1549",-0.0450342357735165
"1550",-0.0525722503731053
"1551",-0.0339623988955684
"1552",-0.0317901712019006
"1553",-0.0391206364108973
"1554",-0.0569728107338582
"1555",-0.0429220782026473
"1556",-0.0396225611453596
"1557",-0.0479313963082212
"1558",-0.0459058996212106
"1559",-0.0511437739586726
"1560",-0.0535032495570974
"1561",-0.0442572880723119
"1562",-0.0463313834929215
"1563",-0.048690923917507
"1564",-0.0372083073958843
"1565",-0.0375317808534447
"1566",-0.0439438588507394
"1567",-0.0448355935304992
"1568",-0.0430755072686312
"1569",-0.0358847209216298
"1570",-0.036539875917909
"1571",-0.0518934527603615
"1572",-0.050174151187012
"1573",-0.0462722068515746
"1574",-0.0550216885467754
"1575",-0.0545688525019745
"1576",-0.0432198524345359
"1577",-0.0446531504730065
"1578",-0.049293289521717
"1579",-0.0476527403805435
"1580",-0.0455924214370016
"1581",-0.0461526721499463
"1582",-0.0540550744907348
"1583",-0.0474335134469604
"1584",-0.0485654544769344
"1585",-0.0525447810101093
"1586",-0.0530591644251226
"1587",-0.0553055547232606
"1588",-0.0527864714728621
"1589",-0.0539085646785787
"1590",-0.0522047865620572
"1591",-0.0699414599320316
"1592",-0.0466411130873554
"1593",-0.047205340321648
"1594",-0.0565939080310693
"1595",-0.0356057295901035
"1596",-0.0370325055823
"1597",-0.0514104302636336
"1598",-0.0506656635101966
"1599",-0.0542276962072291
"1600",-0.0556607441277596
"1601",-0.0489226220977856
"1602",-0.0443825248841007
"1603",-0.0493710118722673
"1604",-0.0450631097376793
"1605",-0.055062605556542
"1606",-0.047723765247389
"1607",-0.0614183863893917
"1608",-0.0320589502390076
"1609",-0.0318127222876534
"1610",-0.0401801399481534
"1611",-0.046894429002784
"1612",-0.0405649730841094
"1613",-0.0457692885777021
"1614",-0.0394034909439436
"1615",-0.0455478512434896
"1616",-0.0500131070145176
"1617",-0.0560433620094682
"1618",-0.0407020093394536
"1619",-0.0490212500491276
"1620",-0.056170771543744
"1621",-0.0513121803104508
"1622",-0.0472519522301275
"1623",-0.0513699271126738
"1624",-0.0423982765044402
"1625",-0.046178529193163
"1626",-0.056217198739605
"1627",-0.0486483360852699
"1628",-0.0527458448676964
"1629",-0.0521179932701263
"1630",-0.0531855477255269
"1631",-0.0511610771269825
"1632",-0.0539886537118006
"1633",-0.0550907520785924
"1634",-0.0586878773546936
"1635",-0.0487385281093106
"1636",-0.0572132818223832
"1637",-0.0548634947368443
"1638",-0.0559961715118341
"1639",-0.054116668873822
"1640",-0.0590156530449017
"1641",-0.0593908408484569
"1642",-0.0478014365407083
"1643",-0.0449693211561554
"1644",-0.0587730199280004
"1645",-0.0473445091465393
"1646",-0.0440141100832544
"1647",-0.0496280457101814
"1648",-0.0436290214567769
"1649",-0.0496557119943248
"1650",-0.0517496722523574
"1651",-0.0401584544279153
"1652",-0.0517630414222056
"1653",-0.0466809393882794
"1654",-0.0519587461039909
"1655",-0.0397569313622046
"1656",-0.0409488133741052
"1657",-0.0418595909577449
"1658",-0.0495928815529397
"1659",-0.0508560201309119
"1660",-0.0474262164654306
"1661",-0.0485725363569912
"1662",-0.0425624426266712
"1663",-0.0426165483090208
"1664",-0.0472511688606851
"1665",-0.0416035365938468
"1666",-0.0481452247757404
"1667",-0.0582579001470064
"1668",-0.0601694314043929
"1669",-0.0579868511436416
"1670",-0.0552369875833727
"1671",-0.0439459297505611
"1672",-0.0509994357162174
"1673",-0.0406550620603658
"1674",-0.0395504378749437
"1675",-0.0403361919836043
"1676",-0.0468243472394153
"1677",-0.0452564201032869
"1678",-0.049412193098134
"1679",-0.0555359163952163
"1680",-0.042615822865338
"1681",-0.0376472929239726
"1682",-0.0530893413331874
"1683",-0.0528663666561412
"1684",-0.0459491185369745
"1685",-0.0534285512189251
"1686",-0.0489459366703463
"1687",-0.0407619746190942
"1688",-0.0580004303736025
"1689",-0.0654157139180661
"1690",-0.048082993692259
"1691",-0.0524391258711057
"1692",-0.0401907839523093
"1693",-0.0614973345294368
"1694",-0.0419194175225885
"1695",-0.0417267053988908
"1696",-0.0426717293993196
"1697",-0.0412038252021424
"1698",-0.0451611776806169
"1699",-0.0460132268867115
"1700",-0.0462669241954395
"1701",-0.0432843486386159
"1702",-0.0431110721789505
"1703",-0.0340392878678258
"1704",-0.0407500130172975
"1705",-0.0547606188517483
"1706",-0.0467557126639508
"1707",-0.0539908497476596
"1708",-0.0551538629813784
"1709",-0.0386052128669301
"1710",-0.0399711883376351
"1711",-0.0407064839733474
"1712",-0.0487565914436523
"1713",-0.0518042819366267
"1714",-0.0460939238224169
"1715",-0.0432950988538862
"1716",-0.0414438371939521
"1717",-0.0485462569751107
"1718",-0.0470851040151678
"1719",-0.0311706355876015
"1720",-0.0495002534420539
"1721",-0.047703789975572
"1722",-0.0438467939015889
"1723",-0.063789014112838
"1724",-0.060173576864604
"1725",-0.0566302459939151
"1726",-0.0549196246569828
"1727",-0.0571487557557789
"1728",-0.0580362291063504
"1729",-0.0553975744275028
"1730",-0.0521224943302406
"1731",-0.0546712746358302
"1732",-0.0555567855100504
"1733",-0.0501224238527499
"1734",-0.0386081793053793
"1735",-0.0496625586276215
"1736",-0.0512311258402933
"1737",-0.0506801428327931
"1738",-0.0564205338922578
"1739",-0.0389641676588519
"1740",-0.048345991427225
"1741",-0.0496920544512241
"1742",-0.049067159324478
"1743",-0.0582423135964635
"1744",-0.0569326427373577
"1745",-0.0559276737290595
"1746",-0.0482020730371561
"1747",-0.0597827591656515
"1748",-0.0392291987666473
"1749",-0.0554992939936002
"1750",-0.0452184685301039
"1751",-0.0415672387709756
"1752",-0.0496609674517107
"1753",-0.0485621855129413
"1754",-0.0523160026022121
"1755",-0.0519721195824696
"1756",-0.0484229166116275
"1757",-0.0407220283539236
"1758",-0.0403350146753495
"1759",-0.054800910876489
"1760",-0.0470044980739374
"1761",-0.0400132495694857
"1762",-0.0428361142997512
"1763",-0.0431995128961466
"1764",-0.0472884867653701
"1765",-0.0449887768234178
"1766",-0.0488633971393309
"1767",-0.033194278490316
"1768",-0.0330746244469403
"1769",-0.0544905333214697
"1770",-0.0414813427252347
"1771",-0.0449585122533993
"1772",-0.0419025009086189
"1773",-0.0414642940738149
"1774",-0.0406529304970671
"1775",-0.0540335809122248
"1776",-0.0516831828812588
"1777",-0.0530167353974606
"1778",-0.0554594333582585
"1779",-0.0668882593799139
"1780",-0.0562263602619674
"1781",-0.0423969717188211
"1782",-0.0514093930770977
"1783",-0.0417595329599346
"1784",-0.0412962789895085
"1785",-0.0425778796209166
"1786",-0.0456513749931774
"1787",-0.0479961571523418
"1788",-0.068485347897109
"1789",-0.0531131922242435
"1790",-0.0516493118815004
"1791",-0.0544534940506257
"1792",-0.0490479560898771
"1793",-0.032496150694719
"1794",-0.0324869752024816
"1795",-0.0496890757615738
"1796",-0.0499457382472837
"1797",-0.0514017229990488
"1798",-0.0560620439399648
"1799",-0.0556211682745421
"1800",-0.0552721106339028
"1801",-0.0530677877407534
"1802",-0.0583549317884391
"1803",-0.0457404891291112
"1804",-0.0480367081986957
"1805",-0.0510020574640771
"1806",-0.0412230678211807
"1807",-0.0378671967869668
"1808",-0.0355927028380238
"1809",-0.0419455706021794
"1810",-0.0463351149898859
"1811",-0.0392388921361912
"1812",-0.0476544959041267
"1813",-0.0511546749833505
"1814",-0.0515720823017693
"1815",-0.0462483426829973
"1816",-0.0589949031214022
"1817",-0.0527014515833535
"1818",-0.0431810438654842
"1819",-0.0557915472766746
"1820",-0.0470885703722303
"1821",-0.0467735883713085
"1822",-0.0463943684077812
"1823",-0.0372376814985277
"1824",-0.041330409011332
"1825",-0.051503602943712
"1826",-0.0438777952976287
"1827",-0.0445960617175174
"1828",-0.0516320622854961
"1829",-0.054365092041813
"1830",-0.0511696206616528
"1831",-0.0447147414924513
"1832",-0.0443430986670102
"1833",-0.0578635443420719
"1834",-0.0577270626193937
"1835",-0.046587049163934
"1836",-0.0472690833569024
"1837",-0.042534560352711
"1838",-0.0444157391935254
"1839",-0.0547903357452329
"1840",-0.0524727143970412
"1841",-0.0498570296774688
"1842",-0.0493751180484295
"1843",-0.0514059161300703
"1844",-0.049467587121327
"1845",-0.0508386455531567
"1846",-0.0551015593038383
"1847",-0.0354406414368242
"1848",-0.0371812195913097
"1849",-0.0380073559191243
"1850",-0.0406173326317021
"1851",-0.0478102808582379
"1852",-0.0473224801833226
"1853",-0.0501134851186527
"1854",-0.0482598282820023
"1855",-0.0450979075559677
"1856",-0.0556872342772039
"1857",-0.0559856328121864
"1858",-0.0464110636141383
"1859",-0.049779878434518
"1860",-0.042016175170319
"1861",-0.0421662672101724
"1862",-0.0467310605564464
"1863",-0.0552807837631879
"1864",-0.0437323698622444
"1865",-0.0463610218520441
"1866",-0.0517127383128596
"1867",-0.0460819114277963
"1868",-0.0557638632512198
"1869",-0.0585658516266005
"1870",-0.0587183485439764
"1871",-0.0455869515122887
"1872",-0.0462476245096931
"1873",-0.0533813341992022
"1874",-0.0490335747919853
"1875",-0.0449293313128029
"1876",-0.0503334163414935
"1877",-0.0521344592983001
"1878",-0.0415247752056447
"1879",-0.0418519754608979
"1880",-0.0372304618883455
"1881",-0.0377916048938206
"1882",-0.0431877147636719
"1883",-0.0355233932709454
"1884",-0.0491219275964041
"1885",-0.0357875911997194
"1886",-0.0549847178351338
"1887",-0.0498138250634295
"1888",-0.0491883321907677
"1889",-0.0472501800840888
"1890",-0.0527562466338255
"1891",-0.0486300037286271
"1892",-0.0547180793107243
"1893",-0.0502120541235267
"1894",-0.0454245850712968
"1895",-0.0552748613359946
"1896",-0.059493673228329
"1897",-0.0492074657104246
"1898",-0.0489080555662999
"1899",-0.0488766619748298
"1900",-0.065065517463633
"1901",-0.0706260811224518
"1902",-0.0708042340693731
"1903",-0.0571585675288484
"1904",-0.0598670634607213
"1905",-0.0601560939209262
"1906",-0.0616045875269939
"1907",-0.0589386725287917
"1908",-0.0576635371053869
"1909",-0.0535563616557134
"1910",-0.0509329548428912
"1911",-0.0482812736331309
"1912",-0.0503611318210588
"1913",-0.0492962248101577
"1914",-0.0571674117293596
"1915",-0.055876491551375
"1916",-0.0506315822037274
"1917",-0.0548488731662307
"1918",-0.0402633317222285
"1919",-0.0529576486331177
"1920",-0.0475944225743338
"1921",-0.0556041585026881
"1922",-0.0549386116677431
"1923",-0.0460163469674302
"1924",-0.0440603380949257
"1925",-0.0448489194847844
"1926",-0.0459851259278067
"1927",-0.0538695834617258
"1928",-0.0466677982849694
"1929",-0.0478882184153729
"1930",-0.0496378987764518
"1931",-0.0541459265750016
"1932",-0.0501495971386095
"1933",-0.0426843059251993
"1934",-0.0508943606844636
"1935",-0.0522319268401418
"1936",-0.0410002447632569
"1937",-0.0466530065815357
"1938",-0.0446123296189185
"1939",-0.044987819201783
"1940",-0.0542953425603809
"1941",-0.0492145327464062
"1942",-0.0493832574372255
"1943",-0.0428421279072253
"1944",-0.0399522575679242
"1945",-0.0427167947705144
"1946",-0.0366372102442254
"1947",-0.0510107466557283
"1948",-0.0449027245143414
"1949",-0.0553379391376835
"1950",-0.0441529347735065
"1951",-0.053421305001762
"1952",-0.0489965012934506
"1953",-0.0489444155713992
"1954",-0.0479242128582874
"1955",-0.0593208690887977
"1956",-0.0553902837542073
"1957",-0.0525540013474335
"1958",-0.0484667466259135
"1959",-0.0483822703201105
"1960",-0.0558459640949605
"1961",-0.0460590551085875
"1962",-0.0562185833813557
"1963",-0.0512444309910734
"1964",-0.0516081776290494
"1965",-0.0607920625348734
"1966",-0.0581672473581328
"1967",-0.0446675374798224
"1968",-0.0437120519524114
"1969",-0.0613162738907862
"1970",-0.062626050053731
"1971",-0.0455175244378361
"1972",-0.0464360508014478
"1973",-0.0571372175643138
"1974",-0.0510492223517673
"1975",-0.0493901830015736
"1976",-0.0552858675707206
"1977",-0.0523493687794326
"1978",-0.0471621055579246
"1979",-0.0439582285965984
"1980",-0.0429459992910517
"1981",-0.0502423948688234
"1982",-0.0533405259771203
"1983",-0.0504736888149503
"1984",-0.0574594609794473
"1985",-0.0434686715176778
"1986",-0.0489564538079929
"1987",-0.0503252173514347
"1988",-0.0525948961164154
"1989",-0.0473411037145925
"1990",-0.0465727437253869
"1991",-0.0407701040185712
"1992",-0.0368610838148285
"1993",-0.0466906875240284
"1994",-0.0337955279406262
"1995",-0.0529667969001036
"1996",-0.0498348859288988
"1997",-0.0436135386691878
"1998",-0.0463900561582431
"1999",-0.0469048950988595
"2000",-0.0389610707122124
"2001",-0.0471299464676121
"2002",-0.0437128587236839
"2003",-0.0484972956200995
"2004",-0.0519418402584855
"2005",-0.0597277111911311
"2006",-0.0511490673916034
"2007",-0.0532361291752329
"2008",-0.047285583055176
"2009",-0.0471076154963088
"2010",-0.0464473955076145
"2011",-0.051433947702849
"2012",-0.0445182056925423
"2013",-0.0519962454210823
"2014",-0.0416544432960932
"2015",-0.0565907928958267
"2016",-0.0587806396122668
"2017",-0.047704485646135
"2018",-0.0413983039591303
"2019",-0.0386804119598268
"2020",-0.0470369124857866
"2021",-0.0373104920699286
"2022",-0.051661007261214
"2023",-0.0460391896582567
"2024",-0.0405114314341292
"2025",-0.0517577899083926
"2026",-0.0516325626857634
"2027",-0.04970235297358
"2028",-0.0523459977583408
"2029",-0.059894101391473
"2030",-0.0402823619343713
"2031",-0.0522433433292866
"2032",-0.0519001767402933
"2033",-0.053362318473905
"2034",-0.0508060487677314
"2035",-0.0390507012450591
"2036",-0.0463436671054902
"2037",-0.0399985957875011
"2038",-0.0484949408407695
"2039",-0.0437640349178787
"2040",-0.0586953049369513
"2041",-0.058143880804767
"2042",-0.0434228235696398
"2043",-0.0420402351460415
"2044",-0.0458700618907725
"2045",-0.0445796104783731
"2046",-0.049874099813389
"2047",-0.0520251439347202
"2048",-0.0556750814424791
"2049",-0.0522524742164846
"2050",-0.0526674576015233
"2051",-0.0286190065347119
"2052",-0.0354622703156897
"2053",-0.0408181356834438
"2054",-0.0565780011951068
"2055",-0.0394906856015665
"2056",-0.0684832706962218
"2057",-0.0586857652451386
"2058",-0.0543917136373603
"2059",-0.0582954918454034
"2060",-0.0633071281332051
"2061",-0.0590649252995609
"2062",-0.0523926825444561
"2063",-0.0612007379155315
"2064",-0.0388299690457049
"2065",-0.0510674729702301
